      #Energy        TDOS-UP        TDOS-DOWN
      13.46944       1.53900      -2.10500
      13.54544       1.47700      -2.15500
      13.62144       1.49400      -2.17800
      13.69844       1.59400      -2.14300
      13.77444       1.76700      -2.08900
      13.85044       1.99900      -2.08000
      13.92744       2.24000      -2.13000
      14.00344       2.40000      -2.20200
      14.08044       2.41000      -2.26700
      14.15644       2.29000      -2.30500
      14.23244       2.12900      -2.28000
      14.30944       2.00700      -2.15600
      14.38544       1.92900      -1.95400
      14.46144       1.86600      -1.75100
      14.53844       1.81700      -1.62000
      14.61444       1.80200      -1.58300
      14.69044       1.81000      -1.61800
      14.76744       1.79700      -1.67800
      14.84344       1.74300      -1.72900
      14.91944       1.68300      -1.77600
      14.99644       1.66500      -1.84200
      15.07244       1.70500      -1.91400
      15.14844       1.78600      -1.93200
      15.22544       1.91000      -1.86600
      15.30144       2.08300      -1.76500
      15.37744       2.26600      -1.68900
      15.45444       2.37100      -1.65400
      15.53044       2.35600      -1.66000
      15.60744       2.27500      -1.73900
      15.68344       2.20300      -1.92500
      15.75944       2.16000      -2.18200
      15.83644       2.13700      -2.41300
      15.91244       2.15000      -2.54100
      15.98844       2.23800      -2.56600
      16.06544       2.39300      -2.54200
      16.14144       2.53300      -2.51600
      16.21744       2.57200      -2.47600
      16.29444       2.51500      -2.39600
      16.37044       2.44200      -2.28700
      16.44644       2.39600      -2.18800
      16.52344       2.33500      -2.11200
      16.59944       2.21000      -2.04900
      16.67544       2.06000      -1.99800
      16.75244       1.97600      -1.98400
      16.82844       2.00600      -2.01000
      16.90444       2.11400      -2.04000
      16.98144       2.22100      -2.03400
      17.05744       2.26100      -2.00000
      17.13344       2.21400      -1.98000
      17.21044       2.09900      -2.00200
      17.28644       1.96100      -2.06500
      17.36344       1.84200      -2.16100
      17.43944       1.75600      -2.26900
      17.51544       1.69800      -2.33900
      17.59244       1.65900      -2.32100
      17.66844       1.64100      -2.20800
      17.74444       1.65900      -2.03800
      17.82144       1.72200      -1.86200
      17.89744       1.83000      -1.73900
      17.97344       1.95200      -1.71500
      18.05044       2.03700      -1.79300
      18.12644       2.05000      -1.91800
      18.20244       2.00700      -2.01100
      18.27944       1.96600      -2.02700
      18.35544       1.98400      -1.98500
      18.43144       2.06900      -1.95600
      18.50844       2.18300      -2.00200
      18.58444       2.29100      -2.13700
      18.66044       2.39700      -2.32200
