  #energy          xx             yy              zz              xy              yz              zx
  0.80758000E+01  0.13724973E+01  0.13724973E+01  0.13724973E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.81297000E+01  0.13782908E+01  0.13782908E+01  0.13782908E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.81835000E+01  0.13452497E+01  0.13452497E+01  0.13452497E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.82374000E+01  0.12748399E+01  0.12748399E+01  0.12748399E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.82912000E+01  0.11845363E+01  0.11845363E+01  0.11845363E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.83450000E+01  0.11079545E+01  0.11079545E+01  0.11079545E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.83989000E+01  0.10499459E+01  0.10499459E+01  0.10499459E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.84527000E+01  0.10063478E+01  0.10063478E+01  0.10063478E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.85066000E+01  0.98130530E+00  0.98130530E+00  0.98130530E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.85604000E+01  0.95743726E+00  0.95743726E+00  0.95743726E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.86142000E+01  0.90751589E+00  0.90751589E+00  0.90751589E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.86681000E+01  0.84499085E+00  0.84499085E+00  0.84499085E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.87219000E+01  0.80951707E+00  0.80951707E+00  0.80951707E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.87758000E+01  0.80606118E+00  0.80606118E+00  0.80606118E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.88296000E+01  0.79812037E+00  0.79812037E+00  0.79812037E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.88834000E+01  0.76976718E+00  0.76976718E+00  0.76976718E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
