 #energy          xx(cm^-1)       yy(cm^-1)       zz(cm^-1)       xy(cm^-1)       yz(cm^-1)       zx(cm^-1)
  0.10889900E+02  0.65234192E+06  0.65234192E+06  0.65234192E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10951400E+02  0.63611101E+06  0.63611101E+06  0.63611101E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11013000E+02  0.62821351E+06  0.62821351E+06  0.62821351E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11074500E+02  0.63553678E+06  0.63553678E+06  0.63553678E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11136000E+02  0.66657539E+06  0.66657539E+06  0.66657539E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11197500E+02  0.71659851E+06  0.71659851E+06  0.71659851E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11259100E+02  0.78267234E+06  0.78267234E+06  0.78267234E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11320600E+02  0.86748904E+06  0.86748904E+06  0.86748904E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11382100E+02  0.92989162E+06  0.92989162E+06  0.92989162E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11443600E+02  0.93243068E+06  0.93243068E+06  0.93243068E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11505200E+02  0.91207636E+06  0.91207636E+06  0.91207636E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11566700E+02  0.89509016E+06  0.89509016E+06  0.89509016E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11628200E+02  0.85528837E+06  0.85528837E+06  0.85528837E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11689700E+02  0.78750272E+06  0.78750272E+06  0.78750272E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11751300E+02  0.72476500E+06  0.72476500E+06  0.72476500E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11812800E+02  0.68082655E+06  0.68082655E+06  0.68082655E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11874300E+02  0.64766757E+06  0.64766757E+06  0.64766757E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11935800E+02  0.62809824E+06  0.62809824E+06  0.62809824E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11997400E+02  0.61757528E+06  0.61757528E+06  0.61757528E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.12058900E+02  0.61311320E+06  0.61311320E+06  0.61311320E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.12120400E+02  0.62403998E+06  0.62403998E+06  0.62403998E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
