  #energy          xx             yy              zz              xy              yz              zx
  0.72144000E+01  0.17842060E+01  0.17842060E+01  0.17842060E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.72683000E+01  0.18891603E+01  0.18891603E+01  0.18891603E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.73221000E+01  0.19255543E+01  0.19255543E+01  0.19255543E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.73759000E+01  0.18866874E+01  0.18866874E+01  0.18866874E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.74298000E+01  0.18154005E+01  0.18154005E+01  0.18154005E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.74836000E+01  0.17190928E+01  0.17190928E+01  0.17190928E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.75375000E+01  0.15944093E+01  0.15944093E+01  0.15944093E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.75913000E+01  0.14689091E+01  0.14689091E+01  0.14689091E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.76451000E+01  0.13703753E+01  0.13703753E+01  0.13703753E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.76990000E+01  0.12922977E+01  0.12922977E+01  0.12922977E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.77528000E+01  0.12199748E+01  0.12199748E+01  0.12199748E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.78067000E+01  0.11662246E+01  0.11662246E+01  0.11662246E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.78605000E+01  0.11535235E+01  0.11535235E+01  0.11535235E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.79143000E+01  0.11833462E+01  0.11833462E+01  0.11833462E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.79682000E+01  0.12276802E+01  0.12276802E+01  0.12276802E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.80220000E+01  0.12378327E+01  0.12378327E+01  0.12378327E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.80758000E+01  0.11894741E+01  0.11894741E+01  0.11894741E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.81297000E+01  0.11092725E+01  0.11092725E+01  0.11092725E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.81835000E+01  0.10247911E+01  0.10247911E+01  0.10247911E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.82374000E+01  0.95510035E+00  0.95510035E+00  0.95510035E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.82912000E+01  0.92424355E+00  0.92424355E+00  0.92424355E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.83450000E+01  0.92788104E+00  0.92788104E+00  0.92788104E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.83989000E+01  0.94190570E+00  0.94190570E+00  0.94190570E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.84527000E+01  0.96194379E+00  0.96194379E+00  0.96194379E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.85066000E+01  0.97681119E+00  0.97681119E+00  0.97681119E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.85604000E+01  0.97055968E+00  0.97055968E+00  0.97055968E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.86142000E+01  0.96014848E+00  0.96014848E+00  0.96014848E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.86681000E+01  0.98107571E+00  0.98107571E+00  0.98107571E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.87219000E+01  0.10277733E+01  0.10277733E+01  0.10277733E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.87758000E+01  0.10599692E+01  0.10599692E+01  0.10599692E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.88296000E+01  0.10647517E+01  0.10647517E+01  0.10647517E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.88834000E+01  0.10685698E+01  0.10685698E+01  0.10685698E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.89373000E+01  0.10870710E+01  0.10870710E+01  0.10870710E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.89911000E+01  0.11169514E+01  0.11169514E+01  0.11169514E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.90449000E+01  0.11565620E+01  0.11565620E+01  0.11565620E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.90988000E+01  0.12111610E+01  0.12111610E+01  0.12111610E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.91526000E+01  0.12768540E+01  0.12768540E+01  0.12768540E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.92065000E+01  0.13363647E+01  0.13363647E+01  0.13363647E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.92603000E+01  0.13614659E+01  0.13614659E+01  0.13614659E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.93141000E+01  0.13308595E+01  0.13308595E+01  0.13308595E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.93680000E+01  0.12722540E+01  0.12722540E+01  0.12722540E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.94218000E+01  0.12289311E+01  0.12289311E+01  0.12289311E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.94757000E+01  0.12005598E+01  0.12005598E+01  0.12005598E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.95295000E+01  0.11772536E+01  0.11772536E+01  0.11772536E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.95833000E+01  0.11682312E+01  0.11682312E+01  0.11682312E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.96372000E+01  0.11830408E+01  0.11830408E+01  0.11830408E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.96910000E+01  0.12110753E+01  0.12110753E+01  0.12110753E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
