  #energy          xx             yy              zz              xy              yz              zx
  0.87758000E+01  0.54920870E+00  0.54920870E+00  0.54920870E+00             NaN             NaN             NaN
  0.88296000E+01  0.54788941E+00  0.54788941E+00  0.54788941E+00             NaN             NaN             NaN
  0.88834000E+01  0.55249107E+00  0.55249107E+00  0.55249107E+00             NaN             NaN             NaN
  0.89373000E+01  0.54393272E+00  0.54393272E+00  0.54393272E+00             NaN             NaN             NaN
  0.89911000E+01  0.52181811E+00  0.52181811E+00  0.52181811E+00             NaN             NaN             NaN
  0.90449000E+01  0.48904769E+00  0.48904769E+00  0.48904769E+00             NaN             NaN             NaN
  0.90988000E+01  0.44461773E+00  0.44461773E+00  0.44461773E+00             NaN             NaN             NaN
  0.91526000E+01  0.39837347E+00  0.39837347E+00  0.39837347E+00             NaN             NaN             NaN
  0.92065000E+01  0.36483445E+00  0.36483445E+00  0.36483445E+00             NaN             NaN             NaN
  0.92603000E+01  0.35355959E+00  0.35355959E+00  0.35355959E+00             NaN             NaN             NaN
  0.93141000E+01  0.36684052E+00  0.36684052E+00  0.36684052E+00             NaN             NaN             NaN
  0.93680000E+01  0.39474902E+00  0.39474902E+00  0.39474902E+00             NaN             NaN             NaN
  0.94218000E+01  0.41999390E+00  0.41999390E+00  0.41999390E+00             NaN             NaN             NaN
  0.94757000E+01  0.43962246E+00  0.43962246E+00  0.43962246E+00             NaN             NaN             NaN
  0.95295000E+01  0.45883761E+00  0.45883761E+00  0.45883761E+00             NaN             NaN             NaN
  0.95833000E+01  0.47096627E+00  0.47096627E+00  0.47096627E+00             NaN             NaN             NaN
  0.96372000E+01  0.46445351E+00  0.46445351E+00  0.46445351E+00             NaN             NaN             NaN
  0.96910000E+01  0.44535486E+00  0.44535486E+00  0.44535486E+00             NaN             NaN             NaN
  0.97449000E+01  0.43250601E+00  0.43250601E+00  0.43250601E+00             NaN             NaN             NaN
  0.97987000E+01  0.42976531E+00  0.42976531E+00  0.42976531E+00             NaN             NaN             NaN
  0.98525000E+01  0.42933021E+00  0.42933021E+00  0.42933021E+00             NaN             NaN             NaN
  0.99064000E+01  0.42585948E+00  0.42585948E+00  0.42585948E+00             NaN             NaN             NaN
  0.99602000E+01  0.42126299E+00  0.42126299E+00  0.42126299E+00             NaN             NaN             NaN
  0.10014000E+02  0.42140397E+00  0.42140397E+00  0.42140397E+00             NaN             NaN             NaN
  0.10067900E+02  0.42910134E+00  0.42910134E+00  0.42910134E+00             NaN             NaN             NaN
  0.10121700E+02  0.44203951E+00  0.44203951E+00  0.44203951E+00             NaN             NaN             NaN
  0.10175600E+02  0.46153508E+00  0.46153508E+00  0.46153508E+00             NaN             NaN             NaN
  0.10229400E+02  0.48868635E+00  0.48868635E+00  0.48868635E+00             NaN             NaN             NaN
  0.10283200E+02  0.50675023E+00  0.50675023E+00  0.50675023E+00             NaN             NaN             NaN
  0.10337100E+02  0.50149863E+00  0.50149863E+00  0.50149863E+00             NaN             NaN             NaN
  0.10390900E+02  0.48901258E+00  0.48901258E+00  0.48901258E+00             NaN             NaN             NaN
  0.10444800E+02  0.47594487E+00  0.47594487E+00  0.47594487E+00             NaN             NaN             NaN
  0.10498600E+02  0.45901257E+00  0.45901257E+00  0.45901257E+00             NaN             NaN             NaN
  0.10552400E+02  0.43600904E+00  0.43600904E+00  0.43600904E+00             NaN             NaN             NaN
  0.10606300E+02  0.40907939E+00  0.40907939E+00  0.40907939E+00             NaN             NaN             NaN
  0.10660100E+02  0.38659706E+00  0.38659706E+00  0.38659706E+00             NaN             NaN             NaN
  0.10714000E+02  0.37745616E+00  0.37745616E+00  0.37745616E+00             NaN             NaN             NaN
  0.10767800E+02  0.37678317E+00  0.37678317E+00  0.37678317E+00             NaN             NaN             NaN
  0.10821600E+02  0.37782774E+00  0.37782774E+00  0.37782774E+00             NaN             NaN             NaN
  0.10875500E+02  0.38343024E+00  0.38343024E+00  0.38343024E+00             NaN             NaN             NaN
  0.10929300E+02  0.38645527E+00  0.38645527E+00  0.38645527E+00             NaN             NaN             NaN
  0.10983200E+02  0.37277202E+00  0.37277202E+00  0.37277202E+00             NaN             NaN             NaN
  0.11037000E+02  0.34450998E+00  0.34450998E+00  0.34450998E+00             NaN             NaN             NaN
  0.11090800E+02  0.31948888E+00  0.31948888E+00  0.31948888E+00             NaN             NaN             NaN
  0.11144700E+02  0.30688011E+00  0.30688011E+00  0.30688011E+00             NaN             NaN             NaN
  0.11198500E+02  0.29997872E+00  0.29997872E+00  0.29997872E+00             NaN             NaN             NaN
  0.11252300E+02  0.28975754E+00  0.28975754E+00  0.28975754E+00             NaN             NaN             NaN
  0.11306200E+02  0.27433808E+00  0.27433808E+00  0.27433808E+00             NaN             NaN             NaN
  0.11360000E+02  0.26360208E+00  0.26360208E+00  0.26360208E+00             NaN             NaN             NaN
  0.11413900E+02  0.26539945E+00  0.26539945E+00  0.26539945E+00             NaN             NaN             NaN
  0.11467700E+02  0.27740743E+00  0.27740743E+00  0.27740743E+00             NaN             NaN             NaN
  0.11521500E+02  0.29818563E+00  0.29818563E+00  0.29818563E+00             NaN             NaN             NaN
  0.11575400E+02  0.33061192E+00  0.33061192E+00  0.33061192E+00             NaN             NaN             NaN
  0.11629200E+02  0.37551395E+00  0.37551395E+00  0.37551395E+00             NaN             NaN             NaN
  0.11683100E+02  0.42857398E+00  0.42857398E+00  0.42857398E+00             NaN             NaN             NaN
  0.11736900E+02  0.48027232E+00  0.48027232E+00  0.48027232E+00             NaN             NaN             NaN
  0.11790700E+02  0.51676942E+00  0.51676942E+00  0.51676942E+00             NaN             NaN             NaN
  0.11844600E+02  0.52737834E+00  0.52737834E+00  0.52737834E+00             NaN             NaN             NaN
  0.11898400E+02  0.51776266E+00  0.51776266E+00  0.51776266E+00             NaN             NaN             NaN
  0.11952300E+02  0.49852832E+00  0.49852832E+00  0.49852832E+00             NaN             NaN             NaN
  0.12006100E+02  0.47581404E+00  0.47581404E+00  0.47581404E+00             NaN             NaN             NaN
  0.12059900E+02  0.44634797E+00  0.44634797E+00  0.44634797E+00             NaN             NaN             NaN
  0.12113800E+02  0.41302842E+00  0.41302842E+00  0.41302842E+00             NaN             NaN             NaN
  0.12167600E+02  0.38201579E+00  0.38201579E+00  0.38201579E+00             NaN             NaN             NaN
  0.12221400E+02  0.35605634E+00  0.35605634E+00  0.35605634E+00             NaN             NaN             NaN
  0.12275300E+02  0.34350885E+00  0.34350885E+00  0.34350885E+00             NaN             NaN             NaN
  0.12329100E+02  0.34190769E+00  0.34190769E+00  0.34190769E+00             NaN             NaN             NaN
  0.12383000E+02  0.33968724E+00  0.33968724E+00  0.33968724E+00             NaN             NaN             NaN
  0.12436800E+02  0.33677404E+00  0.33677404E+00  0.33677404E+00             NaN             NaN             NaN
  0.12490600E+02  0.33753218E+00  0.33753218E+00  0.33753218E+00             NaN             NaN             NaN
  0.12544500E+02  0.34157534E+00  0.34157534E+00  0.34157534E+00             NaN             NaN             NaN
  0.12598300E+02  0.34545068E+00  0.34545068E+00  0.34545068E+00             NaN             NaN             NaN
  0.12652200E+02  0.34943206E+00  0.34943206E+00  0.34943206E+00             NaN             NaN             NaN
  0.12706000E+02  0.35949737E+00  0.35949737E+00  0.35949737E+00             NaN             NaN             NaN
  0.12759800E+02  0.37110388E+00  0.37110388E+00  0.37110388E+00             NaN             NaN             NaN
  0.12813700E+02  0.37204010E+00  0.37204010E+00  0.37204010E+00             NaN             NaN             NaN
  0.12867500E+02  0.36000285E+00  0.36000285E+00  0.36000285E+00             NaN             NaN             NaN
  0.12921400E+02  0.33670412E+00  0.33670412E+00  0.33670412E+00             NaN             NaN             NaN
  0.12975200E+02  0.30248341E+00  0.30248341E+00  0.30248341E+00             NaN             NaN             NaN
  0.13029000E+02  0.26667161E+00  0.26667161E+00  0.26667161E+00             NaN             NaN             NaN
  0.13082900E+02  0.23684640E+00  0.23684640E+00  0.23684640E+00             NaN             NaN             NaN
  0.13136700E+02  0.21436630E+00  0.21436630E+00  0.21436630E+00             NaN             NaN             NaN
  0.13190500E+02  0.20075497E+00  0.20075497E+00  0.20075497E+00             NaN             NaN             NaN
  0.13244400E+02  0.19754130E+00  0.19754130E+00  0.19754130E+00             NaN             NaN             NaN
  0.13298200E+02  0.20345350E+00  0.20345350E+00  0.20345350E+00             NaN             NaN             NaN
  0.13352100E+02  0.21238939E+00  0.21238939E+00  0.21238939E+00             NaN             NaN             NaN
  0.13405900E+02  0.22339471E+00  0.22339471E+00  0.22339471E+00             NaN             NaN             NaN
  0.13459700E+02  0.24182083E+00  0.24182083E+00  0.24182083E+00             NaN             NaN             NaN
  0.13513600E+02  0.26706328E+00  0.26706328E+00  0.26706328E+00             NaN             NaN             NaN
  0.13567400E+02  0.29047897E+00  0.29047897E+00  0.29047897E+00             NaN             NaN             NaN
  0.13621300E+02  0.30823213E+00  0.30823213E+00  0.30823213E+00             NaN             NaN             NaN
  0.13675100E+02  0.32995144E+00  0.32995144E+00  0.32995144E+00             NaN             NaN             NaN
  0.13728900E+02  0.36752053E+00  0.36752053E+00  0.36752053E+00             NaN             NaN             NaN
  0.13782800E+02  0.42470668E+00  0.42470668E+00  0.42470668E+00             NaN             NaN             NaN
  0.13836600E+02  0.48794512E+00  0.48794512E+00  0.48794512E+00             NaN             NaN             NaN
  0.13890500E+02  0.52846520E+00  0.52846520E+00  0.52846520E+00             NaN             NaN             NaN
  0.13944300E+02  0.54049030E+00  0.54049030E+00  0.54049030E+00             NaN             NaN             NaN
  0.13998100E+02  0.54681665E+00  0.54681665E+00  0.54681665E+00             NaN             NaN             NaN
  0.14052000E+02  0.55580583E+00  0.55580583E+00  0.55580583E+00             NaN             NaN             NaN
  0.14105800E+02  0.56032343E+00  0.56032343E+00  0.56032343E+00             NaN             NaN             NaN
  0.14159700E+02  0.55542817E+00  0.55542817E+00  0.55542817E+00             NaN             NaN             NaN
  0.14213500E+02  0.54136778E+00  0.54136778E+00  0.54136778E+00             NaN             NaN             NaN
  0.14267300E+02  0.52631729E+00  0.52631729E+00  0.52631729E+00             NaN             NaN             NaN
  0.14321200E+02  0.51881404E+00  0.51881404E+00  0.51881404E+00             NaN             NaN             NaN
  0.14375000E+02  0.51117686E+00  0.51117686E+00  0.51117686E+00             NaN             NaN             NaN
  0.14428800E+02  0.49654061E+00  0.49654061E+00  0.49654061E+00             NaN             NaN             NaN
  0.14482700E+02  0.48245080E+00  0.48245080E+00  0.48245080E+00             NaN             NaN             NaN
  0.14536500E+02  0.47015438E+00  0.47015438E+00  0.47015438E+00             NaN             NaN             NaN
  0.14590400E+02  0.45351022E+00  0.45351022E+00  0.45351022E+00             NaN             NaN             NaN
  0.14644200E+02  0.43985778E+00  0.43985778E+00  0.43985778E+00             NaN             NaN             NaN
  0.14698000E+02  0.44234797E+00  0.44234797E+00  0.44234797E+00             NaN             NaN             NaN
  0.14751900E+02  0.45679603E+00  0.45679603E+00  0.45679603E+00             NaN             NaN             NaN
  0.14805700E+02  0.46092244E+00  0.46092244E+00  0.46092244E+00             NaN             NaN             NaN
  0.14859600E+02  0.44955941E+00  0.44955941E+00  0.44955941E+00             NaN             NaN             NaN
  0.14913400E+02  0.44373576E+00  0.44373576E+00  0.44373576E+00             NaN             NaN             NaN
  0.14967200E+02  0.45159188E+00  0.45159188E+00  0.45159188E+00             NaN             NaN             NaN
  0.15021100E+02  0.46409541E+00  0.46409541E+00  0.46409541E+00             NaN             NaN             NaN
  0.15074900E+02  0.47849133E+00  0.47849133E+00  0.47849133E+00             NaN             NaN             NaN
  0.15128800E+02  0.49552479E+00  0.49552479E+00  0.49552479E+00             NaN             NaN             NaN
  0.15182600E+02  0.50952818E+00  0.50952818E+00  0.50952818E+00             NaN             NaN             NaN
