  #energy          xx             yy              zz              xy              yz              zx
  0.83674000E+01  0.23408129E+00  0.23408129E+00  0.23408129E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.84289000E+01  0.21748175E+00  0.21748175E+00  0.21748175E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.84904000E+01  0.19863923E+00  0.19863923E+00  0.19863923E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.85520000E+01  0.18189245E+00  0.18189245E+00  0.18189245E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.86135000E+01  0.17423278E+00  0.17423278E+00  0.17423278E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.86750000E+01  0.16862014E+00  0.16862014E+00  0.16862014E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.87365000E+01  0.15767620E+00  0.15767620E+00  0.15767620E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.87981000E+01  0.14425531E+00  0.14425531E+00  0.14425531E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.88596000E+01  0.12985067E+00  0.12985067E+00  0.12985067E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.89211000E+01  0.11680014E+00  0.11680014E+00  0.11680014E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.89826000E+01  0.10849435E+00  0.10849435E+00  0.10849435E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.90442000E+01  0.10154341E+00  0.10154341E+00  0.10154341E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.91057000E+01  0.96981320E-01  0.96981320E-01  0.96981320E-01  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.91672000E+01  0.98291285E-01  0.98291285E-01  0.98291285E-01  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.92287000E+01  0.10262625E+00  0.10262625E+00  0.10262625E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.92903000E+01  0.10515361E+00  0.10515361E+00  0.10515361E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.93518000E+01  0.10812165E+00  0.10812165E+00  0.10812165E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.94133000E+01  0.11382199E+00  0.11382199E+00  0.11382199E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.94748000E+01  0.11938682E+00  0.11938682E+00  0.11938682E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.95364000E+01  0.12123932E+00  0.12123932E+00  0.12123932E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.95979000E+01  0.12035778E+00  0.12035778E+00  0.12035778E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.96594000E+01  0.11829999E+00  0.11829999E+00  0.11829999E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.97209000E+01  0.11481316E+00  0.11481316E+00  0.11481316E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.97825000E+01  0.11171665E+00  0.11171665E+00  0.11171665E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.98440000E+01  0.10865640E+00  0.10865640E+00  0.10865640E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.99055000E+01  0.10690889E+00  0.10690889E+00  0.10690889E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.99670000E+01  0.10882867E+00  0.10882867E+00  0.10882867E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.10028600E+02  0.11281072E+00  0.11281072E+00  0.11281072E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.10090100E+02  0.11546327E+00  0.11546327E+00  0.11546327E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.10151600E+02  0.11583308E+00  0.11583308E+00  0.11583308E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.10213100E+02  0.11507396E+00  0.11507396E+00  0.11507396E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.10274700E+02  0.11118116E+00  0.11118116E+00  0.11118116E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.10336200E+02  0.10385391E+00  0.10385391E+00  0.10385391E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.10397700E+02  0.97201110E-01  0.97201110E-01  0.97201110E-01  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.10459200E+02  0.92910635E-01  0.92910635E-01  0.92910635E-01  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.10520800E+02  0.91447091E-01  0.91447091E-01  0.91447091E-01  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.10582300E+02  0.92153855E-01  0.92153855E-01  0.92153855E-01  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.10643800E+02  0.92567888E-01  0.92567888E-01  0.92567888E-01  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.10705300E+02  0.91589402E-01  0.91589402E-01  0.91589402E-01  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.10766900E+02  0.87085286E-01  0.87085286E-01  0.87085286E-01  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.10828400E+02  0.80646476E-01  0.80646476E-01  0.80646476E-01  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.10889900E+02  0.75541110E-01  0.75541110E-01  0.75541110E-01  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.10951400E+02  0.72741287E-01  0.72741287E-01  0.72741287E-01  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.11013000E+02  0.72183166E-01  0.72183166E-01  0.72183166E-01  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.11074500E+02  0.75000424E-01  0.75000424E-01  0.75000424E-01  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.11136000E+02  0.81856468E-01  0.81856468E-01  0.81856468E-01  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.11197500E+02  0.91133928E-01  0.91133928E-01  0.91133928E-01  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.11259100E+02  0.10237417E+00  0.10237417E+00  0.10237417E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.11320600E+02  0.11582246E+00  0.11582246E+00  0.11582246E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.11382100E+02  0.12501675E+00  0.12501675E+00  0.12501675E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.11443600E+02  0.12400129E+00  0.12400129E+00  0.12400129E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.11505200E+02  0.11900304E+00  0.11900304E+00  0.11900304E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.11566700E+02  0.11501886E+00  0.11501886E+00  0.11501886E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.11628200E+02  0.10663422E+00  0.10663422E+00  0.10663422E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.11689700E+02  0.92108740E-01  0.92108740E-01  0.92108740E-01  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.11751300E+02  0.78736540E-01  0.78736540E-01  0.78736540E-01  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.11812800E+02  0.69978924E-01  0.69978924E-01  0.69978924E-01  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.11874300E+02  0.64173090E-01  0.64173090E-01  0.64173090E-01  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.11935800E+02  0.61502662E-01  0.61502662E-01  0.61502662E-01  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.11997400E+02  0.60751561E-01  0.60751561E-01  0.60751561E-01  0.10000000E+01  0.10000000E+01  0.10000000E+01
