     #Energy   up_In_all   dw_In_all   up_Co_all   dw_Co_all    up_O_all    dw_O_all
    -1.12349     0.06960    -0.10901     1.32199    -0.49798     0.58548    -1.20995
    -1.10449     0.06197    -0.09286     1.29190    -0.49797     0.55747    -0.59682
    -1.08449     0.05814    -0.09523     1.28561    -0.50647     0.53882    -0.46193
    -1.06549     0.08580    -0.10357     1.60756    -0.52622     0.63879    -0.86298
    -1.04549     0.11215    -0.10249     1.99373    -0.54829     0.78491    -0.21856
    -1.02649     0.15704    -0.09925     2.59456    -0.55940     1.02361    -0.16772
    -1.00649     0.13870    -0.10267     2.34966    -0.57308     0.94545    -0.16825
    -0.98749     0.13225    -0.10658     2.29402    -0.59101     0.92841    -0.17005
    -0.96849     0.11964    -0.11048     2.23146    -0.61046     0.88859    -0.17222
    -0.94849     0.11826    -0.11441     2.40163    -0.63417     0.89981    -0.17536
    -0.92949     0.10242    -0.12085     2.20835    -0.66994     0.84554    -0.17985
    -0.90949     0.09863    -0.12951     2.26854    -0.70652     0.85833    -0.18388
    -0.89049     0.09717    -0.14573     2.34759    -0.75604     0.88231    -0.19083
    -0.87049     0.12456    -0.16159     3.13163    -0.79952     1.02273    -0.19837
    -0.85149     0.15790    -0.16632     3.77099    -0.82892     1.42284    -0.20568
    -0.83149     0.07404    -0.16745     2.04221    -0.86191     0.83473    -0.21477
    -0.81249     0.06833    -0.16735     1.95704    -0.93476     0.82157    -0.23699
    -0.79249     0.06961    -0.16881     1.96780    -0.91350     0.83984    -0.23061
    -0.77349     0.06410    -0.17073     1.88083    -0.92227     0.82824    -0.23369
    -0.75349     0.06206    -0.17503     1.85700    -0.94732     0.83369    -0.23972
    -0.73449     0.06249    -0.17892     1.88442    -0.97780     0.85618    -0.24708
    -0.71549     0.06504    -0.18031     1.96256    -1.00587     0.90078    -0.25589
    -0.69549     0.06303    -0.18359     1.91982    -1.04959     0.88994    -0.26582
    -0.67649     0.05555    -0.18515     1.67240    -1.07701     0.79135    -0.27165
    -0.65649     0.05875    -0.18435     1.86716    -1.08147     0.88553    -0.27077
    -0.63749     0.04765    -0.18433     1.39088    -1.10089     0.67674    -0.27480
    -0.61749     0.04560    -0.18435     1.30069    -1.12307     0.63384    -0.27946
    -0.59849     0.04251    -0.18811     1.15333    -1.16059     0.56597    -0.28461
    -0.57849     0.04011    -0.19698     1.03357    -1.22398     0.50360    -0.29211
    -0.55949     0.03854    -0.22130     0.94886    -1.36562     0.46083    -0.31201
    -0.53949     0.03591    -0.22499     0.79908    -1.45727     0.37466    -0.32566
    -0.52049     0.03389    -0.22890     0.68127    -1.49275     0.30909    -0.32392
    -0.50049     0.03040    -0.24980     0.45034    -1.61393     0.17615    -0.32502
    -0.48149     0.02988    -0.31777     0.38270    -1.99831     0.13736    -0.34711
    -0.46149     0.03045    -0.28951     0.37838    -1.96826     0.13615    -0.35962
    -0.44249     0.03106    -0.18400     0.37671    -1.58774     0.13553    -0.36539
    -0.42349     0.03171    -0.14671     0.37849    -1.49796     0.13631    -0.38075
    -0.40349     0.03244    -0.12238     0.38250    -1.38299     0.13814    -0.36521
    -0.38449     0.03330    -0.10533     0.38826    -1.29367     0.14060    -0.35499
    -0.36449     0.03419    -0.04980     0.39830    -0.90206     0.14421    -0.27021
    -0.34549     0.03491    -0.05485     0.40776    -0.96752     0.14637    -0.28732
    -0.32549     0.03573    -0.06747     0.43891    -1.09876     0.15433    -0.32012
    -0.30649     0.03652    -0.08572     0.45442    -1.29100     0.15867    -0.36729
    -0.28649     0.03734    -0.11797     0.45545    -1.62113     0.15982    -0.45013
    -0.26749     0.03822    -0.15061     0.46262    -1.97967     0.16234    -0.54145
    -0.24749     0.03874    -0.14834     0.47085    -2.02303     0.16458    -0.54582
    -0.22849     0.03965    -0.14347     0.48462    -2.05299     0.16837    -0.55125
    -0.20849     0.04066    -0.13283     0.55336    -2.03260     0.18392    -0.54457
    -0.18949     0.04164    -0.12110     0.54260    -2.06274     0.18235    -0.54890
    -0.16949     0.04268    -0.10914     0.55263    -2.08602     0.18506    -0.55172
    -0.15049     0.04335    -0.09762     0.64959    -1.97727     0.20506    -0.52856
    -0.13149     0.04396    -0.09060     0.42748    -1.96538     0.16005    -0.53091
    -0.11149     0.04472    -0.08349     0.37892    -1.90645     0.15120    -0.51468
    -0.09249     0.04548    -0.07633     0.37450    -1.86156     0.15095    -0.49490
    -0.07249     0.04620    -0.07856     0.36987    -2.31278     0.15060    -0.55200
    -0.05349     0.04692    -0.07600     0.36543    -2.14843     0.15036    -0.53176
    -0.03349     0.04760    -0.07614     0.35566    -2.57728     0.14819    -0.57307
    -0.01449     0.04827    -0.08571     0.34888    -2.54602     0.14721    -0.59604
     0.00551     0.04896    -0.08474     0.34588    -2.56789     0.14764    -0.61308
     0.02451     0.04964    -0.09807     0.34267    -3.02534     0.14808    -0.70449
     0.04451     0.05085    -0.10960     0.33983    -3.43222     0.14876    -0.78311
     0.06351     0.05169    -0.11061     0.33698    -3.61959     0.14930    -0.83786
     0.08351     0.05256    -0.06896     0.33413    -2.53206     0.14981    -0.71816
     0.10251     0.05344    -0.06610     0.33151    -2.47914     0.15034    -0.73940
     0.12151     0.05446    -0.06256     0.32894    -2.39316     0.15113    -0.74449
     0.14151     0.05542    -0.06198     0.32615    -2.38945     0.15171    -0.75898
     0.16051     0.05640    -0.05431     0.32335    -1.88038     0.15229    -0.59910
     0.18051     0.05740    -0.05262     0.32036    -1.54488     0.15280    -0.49376
     0.19951     0.05842    -0.04932     0.31627    -1.33697     0.15303    -0.43239
     0.21951     0.05944    -0.04488     0.31133    -1.01662     0.15306    -0.32913
     0.23851     0.06058    -0.04294     0.30836    -0.80686     0.15411    -0.26215
     0.25851     0.06164    -0.04065     0.30451    -0.45757     0.15465    -0.11983
     0.27751     0.06277    -0.04164     0.30108    -0.39294     0.15535    -0.09262
     0.29751     0.06393    -0.04289     0.29744    -0.38680     0.15608    -0.09253
     0.31651     0.06510    -0.04448     0.29226    -0.39338     0.15652    -0.09497
     0.33651     0.06620    -0.04612     0.28530    -0.39977     0.15620    -0.09745
     0.35551     0.06727    -0.04778     0.27854    -0.40618     0.15587    -0.09993
     0.37551     0.06836    -0.04905     0.26811    -0.40855     0.15492    -0.10191
     0.39451     0.06947    -0.04999     0.26706    -0.41830     0.15562    -0.10544
     0.41351     0.07061    -0.05092     0.26581    -0.42176     0.15628    -0.10766
     0.43351     0.07182    -0.05165     0.26457    -0.42407     0.15702    -0.10977
     0.45251     0.07309    -0.05285     0.26335    -0.42667     0.15778    -0.11218
     0.47251     0.07400    -0.05398     0.26251    -0.43169     0.15868    -0.11482
     0.49151     0.07517    -0.05519     0.26185    -0.44138     0.15965    -0.11832
     0.51151     0.07640    -0.05647     0.26142    -0.46298     0.16082    -0.12414
     0.53051     0.07764    -0.05754     0.26123    -0.46154     0.16217    -0.12620
     0.55051     0.07901    -0.05859     0.26388    -0.46313     0.16501    -0.12843
     0.56951     0.08012    -0.05978     0.26539    -0.46851     0.16707    -0.13118
     0.58951     0.08109    -0.06098     0.26577    -0.46880     0.16836    -0.13298
     0.60851     0.08206    -0.06219     0.26617    -0.47422     0.16971    -0.13565
     0.62851     0.08303    -0.06338     0.26677    -0.47922     0.17112    -0.13825
     0.64751     0.08409    -0.06456     0.26765    -0.48484     0.17266    -0.14089
     0.66751     0.08523    -0.06568     0.26880    -0.49496     0.17434    -0.14432
     0.68651     0.08641    -0.06694     0.26998    -0.50703     0.17617    -0.14812
     0.70551     0.08793    -0.06824     0.27164    -0.52814     0.17843    -0.15343
     0.72551     0.08933    -0.06959     0.27350    -0.55489     0.18054    -0.15990
     0.74451     0.09077    -0.07095     0.27538    -0.55698     0.18282    -0.16224
     0.76451     0.09227    -0.07239     0.27730    -0.56232     0.18522    -0.16512
     0.78351     0.09383    -0.07389     0.27966    -0.57044     0.18770    -0.16851
     0.80351     0.09544    -0.07503     0.28224    -0.57674     0.19033    -0.17163
     0.82251     0.09716    -0.07626     0.28462    -0.60296     0.19307    -0.17787
     0.84251     0.09918    -0.07751     0.28616    -0.64521     0.19565    -0.18669
     0.86151     0.10257    -0.07871     0.28572    -0.63569     0.19797    -0.18726
     0.88151     0.10768    -0.07991     0.29220    -0.64875     0.20440    -0.19122
     0.90051     0.11319    -0.08113     0.30316    -0.70954     0.21318    -0.20247
     0.92051     0.11902    -0.08242     0.31394    -0.52561     0.22193    -0.17553
     0.93951     0.12523    -0.08378     0.32414    -0.47366     0.23065    -0.16930
     0.95951     0.13176    -0.08518     0.33365    -0.46867     0.23932    -0.17058
     0.97851     0.13569    -0.08659     0.34138    -0.46351     0.24594    -0.17178
     0.99751     0.13916    -0.08802     0.34968    -0.45861     0.25258    -0.17296
     1.01751     0.14262    -0.08946     0.35993    -0.45372     0.26019    -0.17423
     1.03651     0.14547    -0.09114     0.36978    -0.44843     0.26750    -0.17557
     1.05651     0.14076    -0.09298     0.35229    -0.44345     0.25891    -0.17718
     1.07551     0.13191    -0.09490     0.32343    -0.43846     0.24316    -0.17885
     1.09551     0.11759    -0.09690     0.28087    -0.43480     0.21844    -0.18125
     1.11451     0.10856    -0.09894     0.24311    -0.43068     0.19916    -0.18327
     1.13451     0.10460    -0.10113     0.22464    -0.42595     0.19069    -0.18533
     1.15351     0.10274    -0.10458     0.22416    -0.42034     0.19034    -0.18806
     1.17351     0.10093    -0.10763     0.22356    -0.41397     0.18981    -0.19020
     1.19251     0.10229    -0.11075     0.22381    -0.40807     0.19132    -0.19243
     1.21251     0.10275    -0.11395     0.22423    -0.40244     0.19248    -0.19484
     1.23151     0.10362    -0.11744     0.22501    -0.39694     0.19402    -0.19748
     1.25051     0.10489    -0.12133     0.22609    -0.39178     0.19596    -0.20034
     1.27051     0.10659    -0.12659     0.22754    -0.38913     0.19819    -0.20477
     1.28951     0.10870    -0.13347     0.22933    -0.38956     0.20091    -0.21091
     1.30951     0.11118    -0.14056     0.23145    -0.39048     0.20392    -0.21721
     1.32851     0.11428    -0.15334     0.28407    -0.41530     0.22785    -0.23215
     1.34851     0.11673    -0.17794     0.24702    -0.48289     0.21663    -0.26289
     1.36751     0.11952    -0.19158     0.24824    -0.45005     0.22012    -0.26427
     1.38751     0.12308    -0.18716     0.24939    -0.40312     0.22405    -0.25354
     1.40651     0.12717    -0.18875     0.25034    -0.39105     0.22818    -0.25384
     1.42651     0.13148    -0.18928     0.25132    -0.38019     0.23244    -0.25414
     1.44551     0.13729    -0.18782     0.25404    -0.36694     0.23874    -0.25204
     1.46551     0.14795    -0.18555     0.26241    -0.35628     0.25120    -0.25065
     1.48451     0.16062    -0.18344     0.26561    -0.34777     0.26212    -0.25016
     1.50451     0.17946    -0.18408     0.28116    -0.34446     0.28451    -0.25231
     1.52351     0.20146    -0.18461     0.29842    -0.34120     0.30999    -0.25429
     1.54251     0.22306    -0.18537     0.30904    -0.33877     0.33301    -0.25661
     1.56251     0.24437    -0.18646     0.32258    -0.33759     0.35673    -0.25963
     1.58151     0.26302    -0.18766     0.33395    -0.33674     0.37698    -0.26263
     1.60151     0.27960    -0.18863     0.34353    -0.33627     0.39506    -0.26579
     1.62051     0.29655    -0.18957     0.35354    -0.33641     0.41391    -0.26914
     1.64051     0.31176    -0.19049     0.36312    -0.33717     0.43162    -0.27272
     1.65951     0.32513    -0.19273     0.37243    -0.34023     0.44800    -0.27859
     1.67951     0.33667    -0.19428     0.38194    -0.34304     0.46330    -0.28456
     1.69851     0.34675    -0.19659     0.39099    -0.34531     0.47778    -0.29176
     1.71851     0.36137    -0.19427     0.40432    -0.34299     0.49899    -0.29295
     1.73751     0.34919    -0.14161     0.39675    -0.19535     0.48747    -0.20433
     1.75751     0.33754    -0.12480     0.38265    -0.17084     0.47311    -0.18389
     1.77651     0.32231    -0.11665     0.35436    -0.15818     0.44950    -0.17429
     1.79651     0.32311    -0.11696     0.34176    -0.15647     0.44592    -0.17504
     1.81551     0.31127    -0.12218     0.33602    -0.16079     0.43509    -0.18169
     1.83451     0.30255    -0.12781     0.33133    -0.16535     0.42710    -0.18877
     1.85451     0.29676    -0.13396     0.32728    -0.17018     0.42199    -0.19639
     1.87351     0.29502    -0.15426     0.32435    -0.19123     0.42049    -0.22331
     1.89351     0.29408    -0.18308     0.32219    -0.22289     0.42036    -0.26094
     1.91251     0.29454    -0.24142     0.31919    -0.29205     0.42136    -0.33228
     1.93251     0.29553    -0.26113     0.31763    -0.34854     0.42313    -0.36883
     1.95151     0.30019    -0.27139     0.31552    -0.38561     0.42740    -0.39056
     1.97151     0.30641    -0.28059     0.31847    -0.41744     0.43613    -0.40919
     1.99051     0.31588    -0.29304     0.32433    -0.46074     0.44905    -0.43378
     2.01051     0.31423    -0.34068     0.30538    -0.60311     0.43946    -0.51488
     2.02951     0.30722    -0.39653     0.29518    -0.61606     0.43009    -0.55891
     2.04951     0.30086    -0.36288     0.29017    -0.50143     0.42376    -0.49967
     2.06851     0.29382    -0.34059     0.28553    -0.44439     0.41696    -0.46608
     2.08751     0.28589    -0.33119     0.28166    -0.41524     0.40968    -0.45059
     2.10751     0.27800    -0.32576     0.27911    -0.39381     0.40298    -0.44028
     2.12651     0.27181    -0.31838     0.27850    -0.37417     0.39851    -0.42893
     2.14651     0.26648    -0.31231     0.27908    -0.36518     0.39529    -0.42200
     2.16551     0.26594    -0.33767     0.28746    -0.39580     0.40069    -0.45836
     2.18551     0.39811    -0.32578     0.33165    -0.38083     0.55516    -0.44383
     2.20451     0.45844    -0.32406     0.30661    -0.38236     0.60278    -0.44449
     2.22451     0.35108    -0.32059     0.29811    -0.38419     0.49366    -0.44359
     2.24351     0.27866    -0.31872     0.29659    -0.38712     0.42303    -0.44481
     2.26351     0.21135    -0.40002     0.30911    -0.40014     0.36638    -0.53361
     2.28251     0.20275    -0.32797     0.31028    -0.38759     0.35982    -0.45868
     2.30251     0.31826    -0.27053     0.32480    -0.38443     0.46214    -0.40172
     2.32151     0.28599    -0.25130     0.32349    -0.42335     0.42526    -0.39768
     2.34151     0.03187    -0.23079     0.29262    -0.40184     0.20945    -0.37052
     2.36051     0.02663    -0.21295     0.29536    -0.40346     0.20695    -0.35440
     2.37951     0.02166    -0.19544     0.29489    -0.40345     0.20258    -0.33784
     2.39951     0.01698    -0.19126     0.29429    -0.40514     0.19847    -0.33413
     2.41851     0.00808    -0.19156     0.28147    -0.40762     0.18299    -0.33349
     2.43851     0.00392    -0.21252     0.27422    -0.41488     0.17540    -0.35116
     2.45751     0.00281    -0.14412     0.27196    -0.38818     0.17359    -0.27852
     2.47751     0.00190    -0.00852     0.26994    -0.34884     0.17209    -0.14998
     2.49651     0.00137    -0.00750     0.27267    -0.34640     0.17394    -0.14877
     2.51651     0.00127    -0.00657     0.27076    -0.34441     0.17317    -0.14780
     2.53551     0.00118    -0.00572     0.26905    -0.34267     0.17244    -0.14704
     2.55551     0.00109    -0.00498     0.26650    -0.34158     0.17123    -0.14658
     2.57451     0.00100    -0.00449     0.26219    -0.33990     0.16898    -0.14601
     2.59451     0.00092    -0.00405     0.25871    -0.33846     0.16735    -0.14570
     2.61351     0.00085    -0.00376     0.25846    -0.33334     0.16778    -0.14402
     2.63351     0.00078    -0.00352     0.25823    -0.33406     0.16803    -0.14488
     2.65251     0.00072    -0.00327     0.25821    -0.33412     0.16854    -0.14551
     2.67151     0.00066    -0.00303     0.25740    -0.33373     0.16836    -0.14596
     2.69151     0.00060    -0.00279     0.25659    -0.33333     0.16816    -0.14637
     2.71051     0.00054    -0.00255     0.25577    -0.33292     0.16792    -0.14677
     2.73051     0.00049    -0.00231     0.25410    -0.33186     0.16763    -0.14714
     2.74951     0.00045    -0.00208     0.25509    -0.33054     0.16882    -0.14742
     2.76951     0.00041    -0.00167     0.25608    -0.32606     0.16996    -0.14662
     2.78851     0.00037    -0.00147     0.25687    -0.32301     0.17104    -0.14603
     2.80851     0.00033    -0.00129     0.25745    -0.32021     0.17196    -0.14552
     2.82751     0.00030    -0.00114     0.25740    -0.31805     0.17243    -0.14519
     2.84751     0.00026    -0.00106     0.25735    -0.32006     0.17289    -0.14671
     2.86651     0.00023    -0.00101     0.25709    -0.31861     0.17336    -0.14665
     2.88651     0.00019    -0.00095     0.25704    -0.31696     0.17382    -0.14636
     2.90551     0.00013    -0.00090     0.26226    -0.31531     0.17857    -0.14614
     2.92551     0.00012    -0.00086     0.26088    -0.31387     0.17837    -0.14599
     2.94451     0.00012    -0.00081     0.26661    -0.31265     0.18288    -0.14591
     2.96351     0.00011    -0.00077     0.26283    -0.31143     0.18064    -0.14590
     2.98351     0.00011    -0.00072     0.25906    -0.31044     0.17857    -0.14599
     3.00251     0.00010    -0.00069     0.25550    -0.30987     0.17667    -0.14625
     3.02251     0.00010    -0.00065     0.25235    -0.30994     0.17490    -0.14671
     3.04151     0.00009    -0.00062     0.24941    -0.30980     0.17331    -0.14714
     3.06151     0.00009    -0.00058     0.25588    -0.30966     0.17857    -0.14757
     3.08051     0.00008    -0.00055     0.25515    -0.30929     0.17863    -0.14798
     3.10051     0.00008    -0.00052     0.25487    -0.30867     0.17895    -0.14833
     3.11951     0.00008    -0.00049     0.25439    -0.30783     0.17911    -0.14864
     3.13951     0.00008    -0.00046     0.25371    -0.30740     0.17909    -0.14913
     3.15851     0.00007    -0.00043     0.25263    -0.31179     0.17889    -0.15228
     3.17851     0.00007    -0.00040     0.25154    -0.31087     0.17854    -0.15273
     3.19751     0.00006    -0.00037     0.24710    -0.31018     0.17602    -0.15323
     3.21651     0.00006    -0.00034     0.24563    -0.30950     0.17536    -0.15358
     3.23651     0.00006    -0.00031     0.24397    -0.30762     0.17466    -0.15388
     3.25551     0.00005    -0.00029     0.24230    -0.30542     0.17390    -0.15365
     3.27551     0.00005    -0.00028     0.27633    -0.30328     0.20068    -0.15328
     3.29451     0.00004    -0.00027     0.28692    -0.30136     0.20909    -0.15301
     3.31451     0.00004    -0.00026     0.27142    -0.30453     0.19828    -0.15520
     3.33351     0.00004    -0.00025     0.25840    -0.30223     0.18912    -0.15463
     3.35351     0.00003    -0.00024     0.24848    -0.30014     0.18225    -0.15406
     3.37251     0.00003    -0.00023     0.23836    -0.29528     0.17515    -0.15216
     3.39251     0.00003    -0.00022     0.22785    -0.28932     0.16781    -0.14984
     3.41151     0.00002    -0.00022     0.21715    -0.28889     0.16027    -0.15035
     3.43151     0.00002    -0.00021     0.20625    -0.28845     0.15248    -0.15072
     3.45051     0.00002    -0.00020     0.19493    -0.28822     0.14446    -0.15129
     3.47051     0.00001    -0.00020     0.18335    -0.28743     0.13623    -0.15126
     3.48951     0.00002    -0.00019     0.47256    -0.28643     0.35423    -0.15119
     3.50851     0.00000    -0.00018     0.00000    -0.28541     0.00000    -0.15109
     3.52851     0.00000    -0.00017     0.00000    -0.28338     0.00000    -0.15100
     3.54751     0.00000    -0.00016     0.00000    -0.28437     0.00000    -0.15210
     3.56751     0.00000    -0.00016     0.00000    -0.28517     0.00000    -0.15318
     3.58651     0.00000    -0.00015     0.00000    -0.28597     0.00000    -0.15422
     3.60651     0.00000    -0.00015     0.00000    -0.28655     0.00000    -0.15515
     3.62551     0.00000    -0.00014     0.00000    -0.28631     0.00000    -0.15558
     3.64551     0.00000    -0.00014     0.00000    -0.28586     0.00000    -0.15604
     3.66451     0.00000    -0.00013     0.00000    -0.28561     0.00000    -0.15649
     3.68451     0.00000    -0.00013     0.00000    -0.28536     0.00000    -0.15695
     3.70351     0.00000    -0.00012     0.00000    -0.29057     0.00000    -0.16126
     3.72351     0.00000    -0.00012     0.00000    -0.28880     0.00000    -0.16091
     3.74251     0.00000    -0.00012     0.00000    -0.29472     0.00000    -0.16490
     3.76251     0.00000    -0.00011     0.00000    -0.29015     0.00000    -0.16294
     3.78151     0.00000    -0.00011     0.00000    -0.28599     0.00000    -0.16110
     3.80051     0.00000    -0.00010     0.00000    -0.28224     0.00000    -0.15945
     3.82051     0.00000    -0.00010     0.00000    -0.27850     0.00000    -0.15792
     3.83951     0.00000    -0.00009     0.00000    -0.27537     0.00000    -0.15670
     3.85951     0.00000    -0.00009     0.00000    -0.28323     0.00000    -0.16207
     3.87851     0.00000    -0.00008     0.00000    -0.28214     0.00000    -0.16204
     3.89851     0.00000    -0.00008     0.00000    -0.28167     0.00000    -0.16229
     3.91751     0.00000    -0.00008     0.00000    -0.28079     0.00000    -0.16239
     3.93751     0.00000    -0.00008     0.00000    -0.27991     0.00000    -0.16231
     3.95651     0.00000    -0.00007     0.00000    -0.27843     0.00000    -0.16211
     3.97651     0.00000    -0.00007     0.00000    -0.27694     0.00000    -0.16172
     3.99551     0.00000    -0.00006     0.00000    -0.27173     0.00000    -0.15933
     4.01551     0.00000    -0.00006     0.00000    -0.26987     0.00000    -0.15872
     4.03451     0.00000    -0.00006     0.00000    -0.26801     0.00000    -0.15802
     4.05351     0.00000    -0.00005     0.00000    -0.26595     0.00000    -0.15732
     4.07351     0.00000    -0.00005     0.00000    -0.32315     0.00000    -0.19413
     4.09251     0.00000    -0.00004     0.00000    -0.30484     0.00000    -0.18373
     4.11251     0.00000    -0.00004     0.00000    -0.28859     0.00000    -0.17439
     4.13151     0.00000    -0.00004     0.00000    -0.27706     0.00000    -0.16779
     4.15151     0.00000    -0.00003     0.00000    -0.26575     0.00000    -0.16131
     4.17051     0.00000    -0.00003     0.00000    -0.25424     0.00000    -0.15466
     4.19051     0.00000    -0.00003     0.00000    -0.24234     0.00000    -0.14774
     4.20951     0.00000    -0.00002     0.00000    -0.23004     0.00000    -0.14064
     4.22951     0.00000    -0.00002     0.00000    -0.21755     0.00000    -0.13331
     4.24851     0.00000    -0.00002     0.00000    -0.20446     0.00000    -0.12573
     4.26851     0.00000    -0.00002     0.00000    -0.50825     0.00000    -0.31583
     4.28751     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     4.30751     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     4.32651     0.03345    -0.03404     0.00022    -0.00029     0.01062    -0.01089
     4.34551     0.01060    -0.01114     0.00007    -0.00009     0.00352    -0.00375
     4.36551     0.01183    -0.01235     0.00007    -0.00010     0.00398    -0.00420
     4.38451     0.01310    -0.01361     0.00008    -0.00011     0.00445    -0.00467
     4.40451     0.01441    -0.01492     0.00009    -0.00012     0.00494    -0.00516
     4.42351     0.01577    -0.01626     0.00010    -0.00013     0.00544    -0.00567
     4.44351     0.01717    -0.01765     0.00010    -0.00014     0.00597    -0.00620
     4.46251     0.01862    -0.01908     0.00011    -0.00015     0.00652    -0.00674
     4.48251     0.02011    -0.02055     0.00012    -0.00016     0.00708    -0.00730
     4.50151     0.02165    -0.02206     0.00013    -0.00017     0.00767    -0.00789
     4.52151     0.02323    -0.02362     0.00014    -0.00018     0.00827    -0.00848
     4.54051     0.02485    -0.02522     0.00015    -0.00019     0.00889    -0.00910
     4.56051     0.02652    -0.02341     0.00016    -0.00017     0.00953    -0.00878
     4.57951     0.02429    -0.02435     0.00014    -0.00017     0.00909    -0.00921
     4.59951     0.02527    -0.02532     0.00015    -0.00018     0.00953    -0.00965
     4.61851     0.02626    -0.02630     0.00015    -0.00018     0.00998    -0.01010
     4.63751     0.02728    -0.02730     0.00016    -0.00019     0.01045    -0.01057
     4.65751     0.02831    -0.02832     0.00016    -0.00020     0.01092    -0.01104
     4.67651     0.02936    -0.02935     0.00017    -0.00020     0.01141    -0.01152
     4.69651     0.03043    -0.03040     0.00017    -0.00021     0.01190    -0.01201
     4.71551     0.03151    -0.03147     0.00018    -0.00021     0.01240    -0.01252
     4.73551     0.03264    -0.03257     0.00018    -0.00022     0.01292    -0.01303
     4.75451     0.03376    -0.03366     0.00019    -0.00023     0.01344    -0.01355
     4.77451     0.03488    -0.03478     0.00019    -0.00023     0.01398    -0.01408
     4.79351     0.03616    -0.03607     0.00020    -0.00024     0.01457    -0.01468
     4.81351     0.03754    -0.03741     0.00021    -0.00025     0.01521    -0.01532
     4.83251     0.03895    -0.03882     0.00022    -0.00026     0.01586    -0.01597
     4.85251     0.04038    -0.04023     0.00023    -0.00027     0.01653    -0.01664
     4.87151     0.04185    -0.04167     0.00023    -0.00028     0.01722    -0.01732
     4.89151     0.04336    -0.04314     0.00024    -0.00029     0.01792    -0.01801
     4.91051     0.04489    -0.04465     0.00025    -0.00030     0.01864    -0.01873
     4.92951     0.04646    -0.04618     0.00026    -0.00031     0.01937    -0.01945
     4.94951     0.04806    -0.04775     0.00027    -0.00032     0.02012    -0.02020
     4.96851     0.04926    -0.04892     0.00028    -0.00033     0.02076    -0.02082
     4.98851     0.04978    -0.04941     0.00028    -0.00033     0.02124    -0.02131
     5.00751     0.05114    -0.05077     0.00029    -0.00034     0.02197    -0.02203
     5.02751     0.05253    -0.05214     0.00030    -0.00035     0.02271    -0.02277
     5.04651     0.05393    -0.05357     0.00030    -0.00035     0.02347    -0.02354
     5.06651     0.05540    -0.05500     0.00031    -0.00036     0.02425    -0.02433
     5.08551     0.05687    -0.05647     0.00032    -0.00037     0.02505    -0.02513
     5.10551     0.05837    -0.05797     0.00033    -0.00038     0.02586    -0.02596
     5.12451     0.05986    -0.05944     0.00034    -0.00039     0.02666    -0.02675
     5.14451     0.06135    -0.06093     0.00035    -0.00040     0.02745    -0.02753
     5.16351     0.06294    -0.06255     0.00036    -0.00041     0.02827    -0.02835
     5.18251     0.06496    -0.06451     0.00038    -0.00044     0.02936    -0.02944
     5.20251     0.06679    -0.06634     0.00039    -0.00045     0.03027    -0.03035
     5.22151     0.06853    -0.06808     0.00040    -0.00047     0.03115    -0.03123
     5.24151     0.07022    -0.06974     0.00042    -0.00049     0.03199    -0.03207
     5.26051     0.07189    -0.07140     0.00043    -0.00050     0.03283    -0.03290
     5.28051     0.07358    -0.07307     0.00045    -0.00052     0.03366    -0.03374
     5.29951     0.07527    -0.07479     0.00047    -0.00054     0.03451    -0.03459
     5.31951     0.07703    -0.07651     0.00048    -0.00056     0.03537    -0.03545
     5.33851     0.07881    -0.07827     0.00050    -0.00059     0.03625    -0.03631
     5.35851     0.08060    -0.08005     0.00052    -0.00061     0.03712    -0.03719
     5.37751     0.08245    -0.08187     0.00054    -0.00063     0.03801    -0.03808
     5.39751     0.08436    -0.08382     0.00056    -0.00066     0.03895    -0.03902
     5.41651     0.08692    -0.08637     0.00058    -0.00068     0.04015    -0.04022
     5.43651     0.08983    -0.08925     0.00061    -0.00072     0.04149    -0.04155
     5.45551     0.09302    -0.09244     0.00064    -0.00075     0.04296    -0.04301
     5.47451     0.09654    -0.09590     0.00067    -0.00079     0.04454    -0.04458
     5.49451     0.10021    -0.09957     0.00071    -0.00083     0.04617    -0.04621
     5.51351     0.10391    -0.10341     0.00075    -0.00088     0.04795    -0.04804
     5.53351     0.10765    -0.10720     0.00079    -0.00093     0.04959    -0.04968
     5.55251     0.11178    -0.11131     0.00084    -0.00100     0.05137    -0.05145
     5.57251     0.11619    -0.11575     0.00090    -0.00107     0.05326    -0.05335
     5.59151     0.12095    -0.12059     0.00097    -0.00115     0.05528    -0.05538
     5.61151     0.12604    -0.12575     0.00104    -0.00124     0.05740    -0.05754
     5.63051     0.13177    -0.13158     0.00113    -0.00135     0.05972    -0.05990
     5.65051     0.13827    -0.13823     0.00124    -0.00149     0.06226    -0.06247
     5.66951     0.14559    -0.14564     0.00138    -0.00165     0.06502    -0.06528
     5.68951     0.15352    -0.15388     0.00152    -0.00184     0.06789    -0.06826
     5.70851     0.16871    -0.17717     0.00189    -0.00259     0.07232    -0.07448
     5.72851     0.20929    -0.21384     0.00303    -0.00382     0.08228    -0.08371
     5.74751     0.24065    -0.25603     0.00383    -0.00516     0.09078    -0.09489
     5.76651     0.28549    -0.28827     0.00488    -0.00597     0.10361    -0.10499
     5.78651     0.31214    -0.31157     0.00540    -0.00652     0.11247    -0.11291
