1.336  0.952596  0.953027  0.953445  0.953853  0.95425  
1.337  0.952336  0.952771  0.953195  0.953607  0.954008  
1.338  0.952076  0.952516  0.952944  0.953361  0.953766  
1.339  0.951814  0.95226  0.952693  0.953114  0.953524  
1.34  0.951553  0.952003  0.952441  0.952866  0.953281  
1.341  0.95129  0.951745  0.952188  0.952618  0.953037  
1.342  0.951027  0.951487  0.951935  0.95237  0.952793  
1.343  0.950764  0.951229  0.951681  0.952121  0.952549  
1.344  0.950499  0.95097  0.951427  0.951872  0.952304  
1.345  0.950235  0.95071  0.951173  0.951622  0.952059  
1.346  0.949969  0.95045  0.950917  0.951371  0.951813  
1.347  0.949703  0.950189  0.950662  0.951121  0.951567  
1.348  0.949436  0.949928  0.950405  0.950869  0.95132  
1.349  0.949169  0.949666  0.950149  0.950617  0.951073  
1.35  0.948901  0.949404  0.949891  0.950365  0.950825  
1.351  0.948633  0.949141  0.949634  0.950112  0.950577  
1.352  0.948364  0.948877  0.949375  0.949859  0.950329  
1.353  0.948094  0.948613  0.949116  0.949605  0.95008  
1.354  0.947824  0.948348  0.948857  0.949351  0.949831  
1.355  0.947553  0.948083  0.948597  0.949096  0.949581  
1.356  0.947282  0.947817  0.948337  0.948841  0.949331  
1.357  0.94701  0.947551  0.948076  0.948585  0.94908  
1.358  0.946737  0.947284  0.947815  0.948329  0.948829  
1.359  0.946464  0.947017  0.947553  0.948073  0.948577  
1.36  0.94619  0.946749  0.94729  0.947815  0.948325  
1.361  0.945915  0.94648  0.947027  0.947558  0.948073  
1.362  0.94564  0.946211  0.946764  0.9473  0.94782  
1.363  0.945365  0.945941  0.9465  0.947041  0.947566  
1.364  0.945088  0.945671  0.946235  0.946782  0.947313  
1.365  0.944812  0.9454  0.94597  0.946523  0.947058  
1.366  0.944534  0.945129  0.945705  0.946263  0.946804  
1.367  0.944256  0.944857  0.945439  0.946002  0.946549  
1.368  0.943977  0.944585  0.945172  0.945741  0.946293  
1.369  0.943698  0.944312  0.944905  0.94548  0.946037  
1.37  0.943418  0.944038  0.944638  0.945218  0.945781  
1.371  0.943138  0.943764  0.94437  0.944956  0.945524  
1.372  0.942857  0.94349  0.944101  0.944693  0.945267  
1.373  0.942575  0.943214  0.943832  0.94443  0.945009  
1.374  0.942293  0.942939  0.943563  0.944166  0.944751  
1.375  0.942011  0.942662  0.943293  0.943902  0.944493  
1.376  0.941727  0.942386  0.943022  0.943638  0.944234  
1.377  0.941443  0.942108  0.942751  0.943373  0.943974  
1.378  0.941159  0.941831  0.94248  0.943107  0.943715  
1.379  0.940874  0.941552  0.942208  0.942841  0.943454  
1.38  0.940588  0.941273  0.941935  0.942575  0.943194  
1.381  0.940302  0.940994  0.941662  0.942308  0.942933  
1.382  0.940015  0.940714  0.941389  0.942041  0.942672  
1.383  0.939727  0.940433  0.941115  0.941773  0.94241  
1.384  0.939439  0.940152  0.94084  0.941505  0.942148  
1.385  0.939151  0.939871  0.940565  0.941236  0.941885  
1.386  0.938861  0.939588  0.94029  0.940967  0.941622  
1.387  0.938572  0.939306  0.940014  0.940698  0.941358  
1.388  0.938281  0.939023  0.939738  0.940428  0.941095  
1.389  0.93799  0.938739  0.939461  0.940157  0.94083  
1.39  0.937699  0.938455  0.939183  0.939886  0.940566  
1.391  0.937407  0.93817  0.938905  0.939615  0.940301  
1.392  0.937114  0.937884  0.938627  0.939343  0.940035  
1.393  0.936821  0.937599  0.938348  0.939071  0.939769  
1.394  0.936527  0.937312  0.938069  0.938799  0.939503  
1.395  0.936232  0.937025  0.937789  0.938526  0.939236  
1.396  0.935937  0.936738  0.937509  0.938252  0.938969  
1.397  0.935642  0.93645  0.937228  0.937978  0.938702  
1.398  0.935346  0.936161  0.936947  0.937704  0.938434  
1.399  0.935049  0.935872  0.936665  0.937429  0.938166  
1.4  0.934752  0.935583  0.936383  0.937154  0.937897  
1.401  0.934454  0.935293  0.9361  0.936878  0.937628  
1.402  0.934155  0.935002  0.935817  0.936602  0.937359  
1.403  0.933856  0.934711  0.935534  0.936326  0.937089  
1.404  0.933557  0.93442  0.93525  0.936049  0.936819  
1.405  0.933256  0.934128  0.934965  0.935771  0.936548  
1.406  0.932956  0.933835  0.93468  0.935494  0.936277  
1.407  0.932654  0.933542  0.934395  0.935215  0.936006  
1.408  0.932352  0.933248  0.934109  0.934937  0.935734  
1.409  0.93205  0.932954  0.933822  0.934658  0.935462  
1.41  0.931747  0.932659  0.933535  0.934378  0.93519  
1.411  0.931443  0.932364  0.933248  0.934098  0.934917  
1.412  0.931139  0.932068  0.93296  0.933818  0.934644  
1.413  0.930834  0.931772  0.932672  0.933537  0.93437  
1.414  0.930529  0.931475  0.932383  0.933256  0.934096  
1.415  0.930223  0.931178  0.932094  0.932975  0.933822  
1.416  0.929917  0.93088  0.931805  0.932693  0.933547  
1.417  0.929609  0.930582  0.931514  0.93241  0.933272  
1.418  0.929302  0.930283  0.931224  0.932128  0.932996  
1.419  0.928994  0.929984  0.930933  0.931844  0.93272  
1.42  0.928685  0.929684  0.930641  0.931561  0.932444  
1.421  0.928376  0.929383  0.930349  0.931277  0.932168  
