0.0436 826.052 0.957324 0.955415
0.0437 825.997 0.957228 0.955319
0.0438 825.943 0.957132 0.955223
0.0439 825.889 0.957036 0.955128
0.044 825.835 0.95694 0.955032
0.0441 825.781 0.956845 0.954936
0.0442 825.727 0.956749 0.954841
0.0443 825.673 0.956653 0.954745
0.0444 825.619 0.956557 0.954649
0.0445 825.565 0.956462 0.954554
0.0446 825.511 0.956366 0.954458
0.0447 825.457 0.95627 0.954362
0.0448 825.402 0.956174 0.954267
0.0449 825.348 0.956079 0.954171
0.045 825.294 0.955983 0.954076
0.0451 825.24 0.955887 0.95398
0.0452 825.186 0.955792 0.953885
0.0453 825.132 0.955696 0.953789
0.0454 825.078 0.9556 0.953694
0.0455 825.024 0.955505 0.953598
0.0456 824.97 0.955409 0.953502
0.0457 824.916 0.955313 0.953407
0.0458 824.862 0.955218 0.953311
0.0459 824.807 0.955122 0.953216
0.046 824.753 0.955026 0.95312
0.0461 824.699 0.954931 0.953025
0.0462 824.645 0.954835 0.95293
0.0463 824.591 0.95474 0.952834
0.0464 824.537 0.954644 0.952739
0.0465 824.483 0.954549 0.952643
0.0466 824.429 0.954453 0.952548
0.0467 824.375 0.954357 0.952452
0.0468 824.321 0.954262 0.952357
0.0469 824.267 0.954166 0.952262
0.047 824.212 0.954071 0.952166
0.0471 824.158 0.953975 0.952071
0.0472 824.104 0.95388 0.951975
0.0473 824.05 0.953784 0.95188
0.0474 823.996 0.953689 0.951785
0.0475 823.942 0.953593 0.951689
0.0476 823.888 0.953498 0.951594
0.0477 823.834 0.953403 0.951499
0.0478 823.78 0.953307 0.951403
0.0479 823.726 0.953212 0.951308
0.048 823.672 0.953116 0.951213
0.0481 823.617 0.953021 0.951117
0.0482 823.563 0.952925 0.951022
0.0483 823.509 0.95283 0.950927
0.0484 823.455 0.952735 0.950832
0.0485 823.401 0.952639 0.950736
0.0486 823.347 0.952544 0.950641
0.0487 823.293 0.952448 0.950546
0.0488 823.239 0.952353 0.950451
