3.92 1.53139e-130  1.53139e-130 1.53139e-130 1.53139e-130
3.93 1.97537e-130  1.97537e-130 1.97537e-130 1.97537e-130
3.94 2.54643e-130  2.54643e-130 2.54643e-130 2.54643e-130
3.95 3.28046e-130  3.28046e-130 3.28046e-130 3.28046e-130
3.96 4.22337e-130  4.22337e-130 4.22337e-130 4.22337e-130
3.97 5.43384e-130  5.43384e-130 5.43384e-130 5.43384e-130
3.98 6.9868e-130  6.9868e-130 6.9868e-130 6.9868e-130
3.99 8.97791e-130  8.97791e-130 8.97791e-130 8.97791e-130
4 1.15292e-129  1.15292e-129 1.15292e-129 1.15292e-129
4.01 1.47963e-129  1.47963e-129 1.47963e-129 1.47963e-129
4.02 1.89773e-129  1.89773e-129 1.89773e-129 1.89773e-129
4.03 2.43247e-129  2.43247e-129 2.43247e-129 2.43247e-129
4.04 3.11596e-129  3.11596e-129 3.11596e-129 3.11596e-129
4.05 3.98907e-129  3.98907e-129 3.98907e-129 3.98907e-129
4.06 5.10371e-129  5.10371e-129 5.10371e-129 5.10371e-129
4.07 6.52584e-129  6.52584e-129 6.52584e-129 6.52584e-129
4.08 8.33921e-129  8.33921e-129 8.33921e-129 8.33921e-129
4.09 1.06501e-128  1.06501e-128 1.06501e-128 1.06501e-128
4.1 1.35931e-128  1.35931e-128 1.35931e-128 1.35931e-128
4.11 1.73391e-128  1.73391e-128 1.73391e-128 1.73391e-128
4.12 2.21044e-128  2.21044e-128 2.21044e-128 2.21044e-128
4.13 2.81627e-128  2.81627e-128 2.81627e-128 2.81627e-128
4.14 3.58604e-128  3.58604e-128 3.58604e-128 3.58604e-128
4.15 4.56354e-128  4.56354e-128 4.56354e-128 4.56354e-128
4.16 5.80412e-128  5.80412e-128 5.80412e-128 5.80412e-128
4.17 7.37767e-128  7.37767e-128 7.37767e-128 7.37767e-128
4.18 9.37244e-128  9.37244e-128 9.37244e-128 9.37244e-128
4.19 1.18997e-127  1.18997e-127 1.18997e-127 1.18997e-127
4.2 1.50999e-127  1.50999e-127 1.50999e-127 1.50999e-127
4.21 1.91498e-127  1.91498e-127 1.91498e-127 1.91498e-127
4.22 2.42723e-127  2.42723e-127 2.42723e-127 2.42723e-127
4.23 3.07476e-127  3.07476e-127 3.07476e-127 3.07476e-127
4.24 3.89287e-127  3.89287e-127 3.89287e-127 3.89287e-127
4.25 4.92591e-127  4.92591e-127 4.92591e-127 4.92591e-127
4.26 6.22962e-127  6.22962e-127 6.22962e-127 6.22962e-127
4.27 7.87405e-127  7.87405e-127 7.87405e-127 7.87405e-127
4.28 9.94709e-127  9.94709e-127 9.94709e-127 9.94709e-127
4.29 1.2559e-126  1.2559e-126 1.2559e-126 1.2559e-126
4.3 1.58482e-126  1.58482e-126 1.58482e-126 1.58482e-126
4.31 1.9988e-126  1.9988e-126 1.9988e-126 1.9988e-126
4.32 2.51957e-126  2.51957e-126 2.51957e-126 2.51957e-126
4.33 3.1743e-126  3.1743e-126 3.1743e-126 3.1743e-126
4.34 3.99704e-126  3.99704e-126 3.99704e-126 3.99704e-126
4.35 5.03035e-126  5.03035e-126 5.03035e-126 5.03035e-126
4.36 6.32745e-126  6.32745e-126 6.32745e-126 6.32745e-126
4.37 7.95481e-126  7.95481e-126 7.95481e-126 7.95481e-126
4.38 9.99548e-126  9.99548e-126 9.99548e-126 9.99548e-126
4.39 1.25531e-125  1.25531e-125 1.25531e-125 1.25531e-125
4.4 1.57569e-125  1.57569e-125 1.57569e-125 1.57569e-125
4.41 1.97683e-125  1.97683e-125 1.97683e-125 1.97683e-125
4.42 2.47881e-125  2.47881e-125 2.47881e-125 2.47881e-125
4.43 3.10666e-125  3.10666e-125 3.10666e-125 3.10666e-125
4.44 3.89155e-125  3.89155e-125 3.89155e-125 3.89155e-125
4.45 4.87228e-125  4.87228e-125 4.87228e-125 4.87228e-125
4.46 6.09707e-125  6.09707e-125 6.09707e-125 6.09707e-125
4.47 7.62592e-125  7.62592e-125 7.62592e-125 7.62592e-125
4.48 9.53335e-125  9.53335e-125 9.53335e-125 9.53335e-125
4.49 1.19119e-124  1.19119e-124 1.19119e-124 1.19119e-124
4.5 1.48766e-124  1.48766e-124 1.48766e-124 1.48766e-124
4.51 1.85699e-124  1.85699e-124 1.85699e-124 1.85699e-124
4.52 2.31687e-124  2.31687e-124 2.31687e-124 2.31687e-124
4.53 2.88923e-124  2.88923e-124 2.88923e-124 2.88923e-124
4.54 3.60123e-124  3.60123e-124 3.60123e-124 3.60123e-124
4.55 4.4865e-124  4.4865e-124 4.4865e-124 4.4865e-124
4.56 5.58669e-124  5.58669e-124 5.58669e-124 5.58669e-124
4.57 6.95333e-124  6.95333e-124 6.95333e-124 6.95333e-124
4.58 8.65013e-124  8.65013e-124 8.65013e-124 8.65013e-124
4.59 1.07559e-123  1.07559e-123 1.07559e-123 1.07559e-123
4.6 1.33678e-123  1.33678e-123 1.33678e-123 1.33678e-123
4.61 1.66063e-123  1.66063e-123 1.66063e-123 1.66063e-123
4.62 2.06195e-123  2.06195e-123 2.06195e-123 2.06195e-123
4.63 2.55906e-123  2.55906e-123 2.55906e-123 2.55906e-123
4.64 3.17454e-123  3.17454e-123 3.17454e-123 3.17454e-123
4.65 3.93621e-123  3.93621e-123 3.93621e-123 3.93621e-123
4.66 4.87837e-123  4.87837e-123 4.87837e-123 4.87837e-123
4.67 6.04327e-123  6.04327e-123 6.04327e-123 6.04327e-123
4.68 7.48288e-123  7.48288e-123 7.48288e-123 7.48288e-123
4.69 9.26121e-123  9.26121e-123 9.26121e-123 9.26121e-123
4.7 1.14569e-122  1.14569e-122 1.14569e-122 1.14569e-122
4.71 1.41668e-122  1.41668e-122 1.41668e-122 1.41668e-122
4.72 1.75098e-122  1.75098e-122 1.75098e-122 1.75098e-122
4.73 2.16319e-122  2.16319e-122 2.16319e-122 2.16319e-122
4.74 2.67124e-122  2.67124e-122 2.67124e-122 2.67124e-122
4.75 3.29714e-122  3.29714e-122 3.29714e-122 3.29714e-122
4.76 4.0679e-122  4.0679e-122 4.0679e-122 4.0679e-122
4.77 5.01662e-122  5.01662e-122 5.01662e-122 5.01662e-122
4.78 6.18388e-122  6.18388e-122 6.18388e-122 6.18388e-122
4.79 7.61939e-122  7.61939e-122 7.61939e-122 7.61939e-122
4.8 9.38404e-122  9.38404e-122 9.38404e-122 9.38404e-122
4.81 1.15524e-121  1.15524e-121 1.15524e-121 1.15524e-121
4.82 1.42156e-121  1.42156e-121 1.42156e-121 1.42156e-121
4.83 1.74852e-121  1.74852e-121 1.74852e-121 1.74852e-121
4.84 2.14976e-121  2.14976e-121 2.14976e-121 2.14976e-121
4.85 2.64194e-121  2.64194e-121 2.64194e-121 2.64194e-121
4.86 3.24543e-121  3.24543e-121 3.24543e-121 3.24543e-121
4.87 3.98509e-121  3.98509e-121 3.98509e-121 3.98509e-121
4.88 4.89124e-121  4.89124e-121 4.89124e-121 4.89124e-121
4.89 6.00093e-121  6.00093e-121 6.00093e-121 6.00093e-121
4.9 7.35929e-121  7.35929e-121 7.35929e-121 7.35929e-121
4.91 9.02136e-121  9.02136e-121 9.02136e-121 9.02136e-121
4.92 1.10542e-120  1.10542e-120 1.10542e-120 1.10542e-120
4.93 1.35395e-120  1.35395e-120 1.35395e-120 1.35395e-120
4.94 1.65768e-120  1.65768e-120 1.65768e-120 1.65768e-120
4.95 2.02871e-120  2.02871e-120 2.02871e-120 2.02871e-120
4.96 2.48177e-120  2.48177e-120 2.48177e-120 2.48177e-120
4.97 3.03478e-120  3.03478e-120 3.03478e-120 3.03478e-120
4.98 3.70951e-120  3.70951e-120 3.70951e-120 3.70951e-120
4.99 4.53242e-120  4.53242e-120 4.53242e-120 4.53242e-120
5 5.53565e-120  5.53565e-120 5.53565e-120 5.53565e-120
5.01 6.75824e-120  6.75824e-120 6.75824e-120 6.75824e-120
5.02 8.24756e-120  8.24756e-120 8.24756e-120 8.24756e-120
5.03 1.00611e-119  1.00611e-119 1.00611e-119 1.00611e-119
5.04 1.22685e-119  1.22685e-119 1.22685e-119 1.22685e-119
5.05 1.49544e-119  1.49544e-119 1.49544e-119 1.49544e-119
5.06 1.82211e-119  1.82211e-119 1.82211e-119 1.82211e-119
5.07 2.21927e-119  2.21927e-119 2.21927e-119 2.21927e-119
5.08 2.70194e-119  2.70194e-119 2.70194e-119 2.70194e-119
5.09 3.28832e-119  3.28832e-119 3.28832e-119 3.28832e-119
5.1 4.00041e-119  4.00041e-119 4.00041e-119 4.00041e-119
5.11 4.86483e-119  4.86483e-119 4.86483e-119 4.86483e-119
5.12 5.91377e-119  5.91377e-119 5.91377e-119 5.91377e-119
5.13 7.18613e-119  7.18613e-119 7.18613e-119 7.18613e-119
5.14 8.72892e-119  8.72892e-119 8.72892e-119 8.72892e-119
5.15 1.05989e-118  1.05989e-118 1.05989e-118 1.05989e-118
5.16 1.28647e-118  1.28647e-118 1.28647e-118 1.28647e-118
5.17 1.56089e-118  1.56089e-118 1.56089e-118 1.56089e-118
5.18 1.89314e-118  1.89314e-118 1.89314e-118 1.89314e-118
5.19 2.29526e-118  2.29526e-118 2.29526e-118 2.29526e-118
5.2 2.78176e-118  2.78176e-118 2.78176e-118 2.78176e-118
5.21 3.37012e-118  3.37012e-118 3.37012e-118 3.37012e-118
5.22 4.08143e-118  4.08143e-118 4.08143e-118 4.08143e-118
5.23 4.94104e-118  4.94104e-118 4.94104e-118 4.94104e-118
5.24 5.97952e-118  5.97952e-118 5.97952e-118 5.97952e-118
5.25 7.23362e-118  7.23362e-118 7.23362e-118 7.23362e-118
5.26 8.74757e-118  8.74757e-118 8.74757e-118 8.74757e-118
5.27 1.05745e-117  1.05745e-117 1.05745e-117 1.05745e-117
5.28 1.27785e-117  1.27785e-117 1.27785e-117 1.27785e-117
5.29 1.54362e-117  1.54362e-117 1.54362e-117 1.54362e-117
5.3 1.86401e-117  1.86401e-117 1.86401e-117 1.86401e-117
5.31 2.25009e-117  2.25009e-117 2.25009e-117 2.25009e-117
5.32 2.71517e-117  2.71517e-117 2.71517e-117 2.71517e-117
5.33 3.27522e-117  3.27522e-117 3.27522e-117 3.27522e-117
5.34 3.9494e-117  3.9494e-117 3.9494e-117 3.9494e-117
5.35 4.76068e-117  4.76068e-117 4.76068e-117 4.76068e-117
5.36 5.73661e-117  5.73661e-117 5.73661e-117 5.73661e-117
5.37 6.91019e-117  6.91019e-117 6.91019e-117 6.91019e-117
5.38 8.32097e-117  8.32097e-117 8.32097e-117 8.32097e-117
5.39 1.00163e-116  1.00163e-116 1.00163e-116 1.00163e-116
5.4 1.20529e-116  1.20529e-116 1.20529e-116 1.20529e-116
5.41 1.44986e-116  1.44986e-116 1.44986e-116 1.44986e-116
5.42 1.74346e-116  1.74346e-116 1.74346e-116 1.74346e-116
5.43 2.0958e-116  2.0958e-116 2.0958e-116 2.0958e-116
5.44 2.5185e-116  2.5185e-116 2.5185e-116 2.5185e-116
5.45 3.02541e-116  3.02541e-116 3.02541e-116 3.02541e-116
5.46 3.63314e-116  3.63314e-116 3.63314e-116 3.63314e-116
5.47 4.36148e-116  4.36148e-116 4.36148e-116 4.36148e-116
5.48 5.23407e-116  5.23407e-116 5.23407e-116 5.23407e-116
5.49 6.27915e-116  6.27915e-116 6.27915e-116 6.27915e-116
5.5 7.53039e-116  7.53039e-116 7.53039e-116 7.53039e-116
5.51 9.02798e-116  9.02798e-116 9.02798e-116 9.02798e-116
5.52 1.08198e-115  1.08198e-115 1.08198e-115 1.08198e-115
5.53 1.29631e-115  1.29631e-115 1.29631e-115 1.29631e-115
5.54 1.55257e-115  1.55257e-115 1.55257e-115 1.55257e-115
5.55 1.8589e-115  1.8589e-115 1.8589e-115 1.8589e-115
5.56 2.22494e-115  2.22494e-115 2.22494e-115 2.22494e-115
5.57 2.66219e-115  2.66219e-115 2.66219e-115 2.66219e-115
5.58 3.18434e-115  3.18434e-115 3.18434e-115 3.18434e-115
5.59 3.80768e-115  3.80768e-115 3.80768e-115 3.80768e-115
5.6 4.55159e-115  4.55159e-115 4.55159e-115 4.55159e-115
5.61 5.43909e-115  5.43909e-115 5.43909e-115 5.43909e-115
5.62 6.49758e-115  6.49758e-115 6.49758e-115 6.49758e-115
5.63 7.7596e-115  7.7596e-115 7.7596e-115 7.7596e-115
5.64 9.26381e-115  9.26381e-115 9.26381e-115 9.26381e-115
5.65 1.10561e-114  1.10561e-114 1.10561e-114 1.10561e-114
5.66 1.31911e-114  1.31911e-114 1.31911e-114 1.31911e-114
5.67 1.57334e-114  1.57334e-114 1.57334e-114 1.57334e-114
5.68 1.87598e-114  1.87598e-114 1.87598e-114 1.87598e-114
5.69 2.23614e-114  2.23614e-114 2.23614e-114 2.23614e-114
5.7 2.66463e-114  2.66463e-114 2.66463e-114 2.66463e-114
5.71 3.17424e-114  3.17424e-114 3.17424e-114 3.17424e-114
5.72 3.78015e-114  3.78015e-114 3.78015e-114 3.78015e-114
5.73 4.50034e-114  4.50034e-114 4.50034e-114 4.50034e-114
5.74 5.35612e-114  5.35612e-114 5.35612e-114 5.35612e-114
5.75 6.37268e-114  6.37268e-114 6.37268e-114 6.37268e-114
5.76 7.57989e-114  7.57989e-114 7.57989e-114 7.57989e-114
5.77 9.01306e-114  9.01306e-114 9.01306e-114 9.01306e-114
5.78 1.0714e-113  1.0714e-113 1.0714e-113 1.0714e-113
5.79 1.27321e-113  1.27321e-113 1.27321e-113 1.27321e-113
5.8 1.51258e-113  1.51258e-113 1.51258e-113 1.51258e-113
5.81 1.79642e-113  1.79642e-113 1.79642e-113 1.79642e-113
5.82 2.13289e-113  2.13289e-113 2.13289e-113 2.13289e-113
5.83 2.53164e-113  2.53164e-113 2.53164e-113 2.53164e-113
5.84 3.00404e-113  3.00404e-113 3.00404e-113 3.00404e-113
5.85 3.56355e-113  3.56355e-113 3.56355e-113 3.56355e-113
5.86 4.22603e-113  4.22603e-113 4.22603e-113 4.22603e-113
5.87 5.0102e-113  5.0102e-113 5.0102e-113 5.0102e-113
5.88 5.93816e-113  5.93816e-113 5.93816e-113 5.93816e-113
5.89 7.03595e-113  7.03595e-113 7.03595e-113 7.03595e-113
5.9 8.33428e-113  8.33428e-113 8.33428e-113 8.33428e-113
5.91 9.86935e-113  9.86935e-113 9.86935e-113 9.86935e-113
5.92 1.16838e-112  1.16838e-112 1.16838e-112 1.16838e-112
5.93 1.38279e-112  1.38279e-112 1.38279e-112 1.38279e-112
5.94 1.63608e-112  1.63608e-112 1.63608e-112 1.63608e-112
5.95 1.93522e-112  1.93522e-112 1.93522e-112 1.93522e-112
5.96 2.2884e-112  2.2884e-112 2.2884e-112 2.2884e-112
5.97 2.70527e-112  2.70527e-112 2.70527e-112 2.70527e-112
5.98 3.19719e-112  3.19719e-112 3.19719e-112 3.19719e-112
5.99 3.77749e-112  3.77749e-112 3.77749e-112 3.77749e-112
6 4.46188e-112  4.46188e-112 4.46188e-112 4.46188e-112
6.01 5.2688e-112  5.2688e-112 5.2688e-112 5.2688e-112
6.02 6.21992e-112  6.21992e-112 6.21992e-112 6.21992e-112
6.03 7.34071e-112  7.34071e-112 7.34071e-112 7.34071e-112
6.04 8.66106e-112  8.66106e-112 8.66106e-112 8.66106e-112
6.05 1.02161e-111  1.02161e-111 1.02161e-111 1.02161e-111
6.06 1.2047e-111  1.2047e-111 1.2047e-111 1.2047e-111
6.07 1.42023e-111  1.42023e-111 1.42023e-111 1.42023e-111
6.08 1.67385e-111  1.67385e-111 1.67385e-111 1.67385e-111
6.09 1.97223e-111  1.97223e-111 1.97223e-111 1.97223e-111
6.1 2.32317e-111  2.32317e-111 2.32317e-111 2.32317e-111
6.11 2.73582e-111  2.73582e-111 2.73582e-111 2.73582e-111
6.12 3.22091e-111  3.22091e-111 3.22091e-111 3.22091e-111
6.13 3.79099e-111  3.79099e-111 3.79099e-111 3.79099e-111
6.14 4.46078e-111  4.46078e-111 4.46078e-111 4.46078e-111
6.15 5.24751e-111  5.24751e-111 5.24751e-111 5.24751e-111
6.16 6.17136e-111  6.17136e-111 6.17136e-111 6.17136e-111
6.17 7.25595e-111  7.25595e-111 7.25595e-111 7.25595e-111
6.18 8.5289e-111  8.5289e-111 8.5289e-111 8.5289e-111
6.19 1.00225e-110  1.00225e-110 1.00225e-110 1.00225e-110
6.2 1.17747e-110  1.17747e-110 1.17747e-110 1.17747e-110
6.21 1.38295e-110  1.38295e-110 1.38295e-110 1.38295e-110
6.22 1.62388e-110  1.62388e-110 1.62388e-110 1.62388e-110
6.23 1.90628e-110  1.90628e-110 1.90628e-110 1.90628e-110
6.24 2.23721e-110  2.23721e-110 2.23721e-110 2.23721e-110
6.25 2.62492e-110  2.62492e-110 2.62492e-110 2.62492e-110
6.26 3.07903e-110  3.07903e-110 3.07903e-110 3.07903e-110
6.27 3.61077e-110  3.61077e-110 3.61077e-110 3.61077e-110
6.28 4.23327e-110  4.23327e-110 4.23327e-110 4.23327e-110
6.29 4.96183e-110  4.96183e-110 4.96183e-110 4.96183e-110
6.3 5.8143e-110  5.8143e-110 5.8143e-110 5.8143e-110
6.31 6.81151e-110  6.81151e-110 6.81151e-110 6.81151e-110
6.32 7.97774e-110  7.97774e-110 7.97774e-110 7.97774e-110
6.33 9.3413e-110  9.3413e-110 9.3413e-110 9.3413e-110
6.34 1.09352e-109  1.09352e-109 1.09352e-109 1.09352e-109
6.35 1.27979e-109  1.27979e-109 1.27979e-109 1.27979e-109
6.36 1.49741e-109  1.49741e-109 1.49741e-109 1.49741e-109
6.37 1.7516e-109  1.7516e-109 1.7516e-109 1.7516e-109
6.38 2.04844e-109  2.04844e-109 2.04844e-109 2.04844e-109
6.39 2.395e-109  2.395e-109 2.395e-109 2.395e-109
6.4 2.7995e-109  2.7995e-109 2.7995e-109 2.7995e-109
6.41 3.27151e-109  3.27151e-109 3.27151e-109 3.27151e-109
6.42 3.82218e-109  3.82218e-109 3.82218e-109 3.82218e-109
6.43 4.46445e-109  4.46445e-109 4.46445e-109 4.46445e-109
6.44 5.21338e-109  5.21338e-109 5.21338e-109 5.21338e-109
6.45 6.08648e-109  6.08648e-109 6.08648e-109 6.08648e-109
6.46 7.10408e-109  7.10408e-109 7.10408e-109 7.10408e-109
6.47 8.28983e-109  8.28983e-109 8.28983e-109 8.28983e-109
6.48 9.67118e-109  9.67118e-109 9.67118e-109 9.67118e-109
6.49 1.128e-108  1.128e-108 1.128e-108 1.128e-108
6.5 1.31534e-108  1.31534e-108 1.31534e-108 1.31534e-108
6.51 1.53342e-108  1.53342e-108 1.53342e-108 1.53342e-108
6.52 1.78724e-108  1.78724e-108 1.78724e-108 1.78724e-108
6.53 2.08258e-108  2.08258e-108 2.08258e-108 2.08258e-108
6.54 2.42615e-108  2.42615e-108 2.42615e-108 2.42615e-108
6.55 2.82574e-108  2.82574e-108 2.82574e-108 2.82574e-108
6.56 3.29038e-108  3.29038e-108 3.29038e-108 3.29038e-108
6.57 3.83053e-108  3.83053e-108 3.83053e-108 3.83053e-108
6.58 4.45831e-108  4.45831e-108 4.45831e-108 4.45831e-108
6.59 5.18777e-108  5.18777e-108 5.18777e-108 5.18777e-108
6.6 6.0352e-108  6.0352e-108 6.0352e-108 6.0352e-108
6.61 7.01945e-108  7.01945e-108 7.01945e-108 7.01945e-108
6.62 8.16233e-108  8.16233e-108 8.16233e-108 8.16233e-108
6.63 9.48913e-108  9.48913e-108 9.48913e-108 9.48913e-108
6.64 1.10291e-107  1.10291e-107 1.10291e-107 1.10291e-107
6.65 1.2816e-107  1.2816e-107 1.2816e-107 1.2816e-107
6.66 1.48891e-107  1.48891e-107 1.48891e-107 1.48891e-107
6.67 1.72937e-107  1.72937e-107 1.72937e-107 1.72937e-107
6.68 2.0082e-107  2.0082e-107 2.0082e-107 2.0082e-107
6.69 2.33147e-107  2.33147e-107 2.33147e-107 2.33147e-107
6.7 2.70617e-107  2.70617e-107 2.70617e-107 2.70617e-107
6.71 3.14038e-107  3.14038e-107 3.14038e-107 3.14038e-107
6.72 3.64346e-107  3.64346e-107 3.64346e-107 3.64346e-107
6.73 4.22619e-107  4.22619e-107 4.22619e-107 4.22619e-107
6.74 4.90104e-107  4.90104e-107 4.90104e-107 4.90104e-107
6.75 5.68239e-107  5.68239e-107 5.68239e-107 5.68239e-107
6.76 6.58687e-107  6.58687e-107 6.58687e-107 6.58687e-107
6.77 7.63363e-107  7.63363e-107 7.63363e-107 7.63363e-107
6.78 8.84481e-107  8.84481e-107 8.84481e-107 8.84481e-107
6.79 1.02459e-106  1.02459e-106 1.02459e-106 1.02459e-106
6.8 1.18664e-106  1.18664e-106 1.18664e-106 1.18664e-106
6.81 1.37402e-106  1.37402e-106 1.37402e-106 1.37402e-106
6.82 1.59065e-106  1.59065e-106 1.59065e-106 1.59065e-106
6.83 1.84103e-106  1.84103e-106 1.84103e-106 1.84103e-106
6.84 2.13037e-106  2.13037e-106 2.13037e-106 2.13037e-106
6.85 2.46465e-106  2.46465e-106 2.46465e-106 2.46465e-106
6.86 2.85077e-106  2.85077e-106 2.85077e-106 2.85077e-106
6.87 3.29669e-106  3.29669e-106 3.29669e-106 3.29669e-106
6.88 3.81154e-106  3.81154e-106 3.81154e-106 3.81154e-106
6.89 4.40587e-106  4.40587e-106 4.40587e-106 4.40587e-106
6.9 5.09179e-106  5.09179e-106 5.09179e-106 5.09179e-106
6.91 5.88326e-106  5.88326e-106 5.88326e-106 5.88326e-106
6.92 6.79634e-106  6.79634e-106 6.79634e-106 6.79634e-106
6.93 7.84947e-106  7.84947e-106 7.84947e-106 7.84947e-106
6.94 9.06391e-106  9.06391e-106 9.06391e-106 9.06391e-106
6.95 1.04641e-105  1.04641e-105 1.04641e-105 1.04641e-105
6.96 1.2078e-105  1.2078e-105 1.2078e-105 1.2078e-105
6.97 1.3938e-105  1.3938e-105 1.3938e-105 1.3938e-105
6.98 1.60811e-105  1.60811e-105 1.60811e-105 1.60811e-105
6.99 1.85498e-105  1.85498e-105 1.85498e-105 1.85498e-105
7 2.13933e-105  2.13933e-105 2.13933e-105 2.13933e-105
7.01 2.46675e-105  2.46675e-105 2.46675e-105 2.46675e-105
7.02 2.8437e-105  2.8437e-105 2.8437e-105 2.8437e-105
7.03 3.27759e-105  3.27759e-105 3.27759e-105 3.27759e-105
7.04 3.77692e-105  3.77692e-105 3.77692e-105 3.77692e-105
7.05 4.35143e-105  4.35143e-105 4.35143e-105 4.35143e-105
7.06 5.01233e-105  5.01233e-105 5.01233e-105 5.01233e-105
7.07 5.77244e-105  5.77244e-105 5.77244e-105 5.77244e-105
7.08 6.64649e-105  6.64649e-105 6.64649e-105 6.64649e-105
7.09 7.65135e-105  7.65135e-105 7.65135e-105 7.65135e-105
7.1 8.80638e-105  8.80638e-105 8.80638e-105 8.80638e-105
7.11 1.01338e-104  1.01338e-104 1.01338e-104 1.01338e-104
7.12 1.16589e-104  1.16589e-104 1.16589e-104 1.16589e-104
7.13 1.34109e-104  1.34109e-104 1.34109e-104 1.34109e-104
7.14 1.54232e-104  1.54232e-104 1.54232e-104 1.54232e-104
7.15 1.77339e-104  1.77339e-104 1.77339e-104 1.77339e-104
7.16 2.03868e-104  2.03868e-104 2.03868e-104 2.03868e-104
7.17 2.3432e-104  2.3432e-104 2.3432e-104 2.3432e-104
7.18 2.69267e-104  2.69267e-104 2.69267e-104 2.69267e-104
7.19 3.09367e-104  3.09367e-104 3.09367e-104 3.09367e-104
7.2 3.5537e-104  3.5537e-104 3.5537e-104 3.5537e-104
7.21 4.08134e-104  4.08134e-104 4.08134e-104 4.08134e-104
7.22 4.68643e-104  4.68643e-104 4.68643e-104 4.68643e-104
7.23 5.38019e-104  5.38019e-104 5.38019e-104 5.38019e-104
7.24 6.17546e-104  6.17546e-104 6.17546e-104 6.17546e-104
7.25 7.08693e-104  7.08693e-104 7.08693e-104 7.08693e-104
7.26 8.13138e-104  8.13138e-104 8.13138e-104 8.13138e-104
7.27 9.32798e-104  9.32798e-104 9.32798e-104 9.32798e-104
7.28 1.06986e-103  1.06986e-103 1.06986e-103 1.06986e-103
7.29 1.22684e-103  1.22684e-103 1.22684e-103 1.22684e-103
7.3 1.40658e-103  1.40658e-103 1.40658e-103 1.40658e-103
7.31 1.61235e-103  1.61235e-103 1.61235e-103 1.61235e-103
7.32 1.84788e-103  1.84788e-103 1.84788e-103 1.84788e-103
7.33 2.11741e-103  2.11741e-103 2.11741e-103 2.11741e-103
7.34 2.42581e-103  2.42581e-103 2.42581e-103 2.42581e-103
7.35 2.77861e-103  2.77861e-103 2.77861e-103 2.77861e-103
7.36 3.18213e-103  3.18213e-103 3.18213e-103 3.18213e-103
7.37 3.64357e-103  3.64357e-103 3.64357e-103 3.64357e-103
7.38 4.17116e-103  4.17116e-103 4.17116e-103 4.17116e-103
7.39 4.77426e-103  4.77426e-103 4.77426e-103 4.77426e-103
7.4 5.46356e-103  5.46356e-103 5.46356e-103 5.46356e-103
7.41 6.25123e-103  6.25123e-103 6.25123e-103 6.25123e-103
7.42 7.15116e-103  7.15116e-103 7.15116e-103 7.15116e-103
7.43 8.17916e-103  8.17916e-103 8.17916e-103 8.17916e-103
7.44 9.35323e-103  9.35323e-103 9.35323e-103 9.35323e-103
7.45 1.06939e-102  1.06939e-102 1.06939e-102 1.06939e-102
7.46 1.22245e-102  1.22245e-102 1.22245e-102 1.22245e-102
7.47 1.39717e-102  1.39717e-102 1.39717e-102 1.39717e-102
7.48 1.59657e-102  1.59657e-102 1.59657e-102 1.59657e-102
7.49 1.82411e-102  1.82411e-102 1.82411e-102 1.82411e-102
7.5 2.08369e-102  2.08369e-102 2.08369e-102 2.08369e-102
7.51 2.3798e-102  2.3798e-102 2.3798e-102 2.3798e-102
7.52 2.7175e-102  2.7175e-102 2.7175e-102 2.7175e-102
7.53 3.10258e-102  3.10258e-102 3.10258e-102 3.10258e-102
7.54 3.54159e-102  3.54159e-102 3.54159e-102 3.54159e-102
7.55 4.042e-102  4.042e-102 4.042e-102 4.042e-102
7.56 4.61232e-102  4.61232e-102 4.61232e-102 4.61232e-102
7.57 5.26218e-102  5.26218e-102 5.26218e-102 5.26218e-102
7.58 6.00255e-102  6.00255e-102 6.00255e-102 6.00255e-102
7.59 6.8459e-102  6.8459e-102 6.8459e-102 6.8459e-102
7.6 7.80638e-102  7.80638e-102 7.80638e-102 7.80638e-102
7.61 8.90006e-102  8.90006e-102 8.90006e-102 8.90006e-102
7.62 1.01452e-101  1.01452e-101 1.01452e-101 1.01452e-101
7.63 1.15626e-101  1.15626e-101 1.15626e-101 1.15626e-101
7.64 1.31757e-101  1.31757e-101 1.31757e-101 1.31757e-101
7.65 1.50113e-101  1.50113e-101 1.50113e-101 1.50113e-101
7.66 1.70996e-101  1.70996e-101 1.70996e-101 1.70996e-101
7.67 1.94752e-101  1.94752e-101 1.94752e-101 1.94752e-101
7.68 2.2177e-101  2.2177e-101 2.2177e-101 2.2177e-101
7.69 2.52493e-101  2.52493e-101 2.52493e-101 2.52493e-101
7.7 2.87425e-101  2.87425e-101 2.87425e-101 2.87425e-101
7.71 3.27133e-101  3.27133e-101 3.27133e-101 3.27133e-101
7.72 3.72264e-101  3.72264e-101 3.72264e-101 3.72264e-101
7.73 4.2355e-101  4.2355e-101 4.2355e-101 4.2355e-101
7.74 4.81821e-101  4.81821e-101 4.81821e-101 4.81821e-101
7.75 5.48017e-101  5.48017e-101 5.48017e-101 5.48017e-101
7.76 6.23203e-101  6.23203e-101 6.23203e-101 6.23203e-101
7.77 7.08587e-101  7.08587e-101 7.08587e-101 7.08587e-101
7.78 8.05535e-101  8.05535e-101 8.05535e-101 8.05535e-101
7.79 9.15595e-101  9.15595e-101 9.15595e-101 9.15595e-101
7.8 1.04052e-100  1.04052e-100 1.04052e-100 1.04052e-100
