0.431  13.781  4.34763  966108
0.432  13.7809  4.34755  966030
0.433  13.7809  4.34747  965953
0.434  13.7808  4.34739  965876
0.435  13.7807  4.34731  965799
0.436  13.7806  4.34723  965721
0.437  13.7805  4.34715  965644
0.438  13.7805  4.34707  965567
0.439  13.7804  4.34699  965490
0.44  13.7803  4.34691  965412
0.441  13.7802  4.34683  965335
0.442  13.7801  4.34675  965258
0.443  13.7801  4.34667  965181
0.444  13.78  4.34659  965103
0.445  13.7799  4.34651  965026
0.446  13.7798  4.34643  964949
0.447  13.7797  4.34635  964872
0.448  13.7797  4.34627  964795
0.449  13.7796  4.34619  964717
0.45  13.7795  4.34611  964640
0.451  13.7794  4.34603  964563
0.452  13.7793  4.34595  964486
0.453  13.7793  4.34587  964409
0.454  13.7792  4.34579  964332
0.455  13.7791  4.34571  964255
0.456  13.779  4.34563  964177
0.457  13.7789  4.34555  964100
0.458  13.7789  4.34547  964023
0.459  13.7788  4.34539  963946
0.46  13.7787  4.34531  963869
0.461  13.7786  4.34523  963792
0.462  13.7785  4.34515  963715
0.463  13.7785  4.34507  963638
0.464  13.7784  4.34499  963561
0.465  13.7783  4.34491  963483
0.466  13.7782  4.34483  963406
0.467  13.7781  4.34475  963329
0.468  13.7781  4.34467  963252
0.469  13.778  4.34459  963175
0.47  13.7779  4.34451  963098
0.471  13.7778  4.34443  963021
0.472  13.7777  4.34435  962944
0.473  13.7777  4.34427  962867
0.474  13.7776  4.34419  962790
0.475  13.7775  4.34411  962713
0.476  13.7774  4.34403  962636
0.477  13.7773  4.34395  962559
0.478  13.7773  4.34387  962482
0.479  13.7772  4.34379  962405
0.48  13.7771  4.34371  962328
0.481  13.777  4.34363  962251
0.482  13.7769  4.34355  962174
0.483  13.7769  4.34347  962097
0.484  13.7768  4.34339  962020
0.485  13.7767  4.34331  961943
0.486  13.7766  4.34323  961866
0.487  13.7765  4.34315  961789
0.488  13.7765  4.34307  961712
0.489  13.7764  4.34299  961635
0.49  13.7763  4.34291  961558
0.491  13.7762  4.34283  961481
0.492  13.7761  4.34275  961405
0.493  13.7761  4.34267  961328
0.494  13.776  4.34259  961251
0.495  13.7759  4.34251  961174
0.496  13.7758  4.34243  961097
0.497  13.7757  4.34235  961020
0.498  13.7757  4.34227  960943
0.499  13.7756  4.34219  960866
0.5  13.7755  4.34211  960789
0.501  13.7754  4.34203  960713
0.502  13.7753  4.34195  960636
0.503  13.7753  4.34187  960559
0.504  13.7752  4.34179  960482
0.505  13.7751  4.34171  960405
0.506  13.775  4.34163  960328
0.507  13.7749  4.34155  960252
0.508  13.7749  4.34147  960175
0.509  13.7748  4.34139  960098
0.51  13.7747  4.34131  960021
0.511  13.7746  4.34123  959944
0.512  13.7745  4.34114  959868
0.513  13.7745  4.34106  959791
0.514  13.7744  4.34098  959714
0.515  13.7743  4.3409  959637
0.516  13.7742  4.34082  959560
0.517  13.7741  4.34074  959484
0.518  13.7741  4.34066  959407
0.519  13.774  4.34058  959330
0.52  13.7739  4.3405  959253
0.521  13.7738  4.34042  959177
0.522  13.7737  4.34034  959100
0.523  13.7737  4.34026  959023
0.524  13.7736  4.34018  958946
0.525  13.7735  4.3401  958870
0.526  13.7734  4.34002  958793
0.527  13.7733  4.33994  958716
0.528  13.7733  4.33986  958640
0.529  13.7732  4.33978  958563
0.53  13.7731  4.3397  958486
0.531  13.773  4.33962  958410
0.532  13.7729  4.33954  958333
0.533  13.7729  4.33946  958256
0.534  13.7728  4.33938  958180
0.535  13.7727  4.3393  958103
0.536  13.7726  4.33922  958026
0.537  13.7725  4.33914  957950
0.538  13.7725  4.33906  957873
0.539  13.7724  4.33898  957796
0.54  13.7723  4.3389  957720
0.541  13.7722  4.33882  957643
0.542  13.7721  4.33874  957567
0.543  13.7721  4.33866  957490
0.544  13.772  4.33858  957413
0.545  13.7719  4.3385  957337
0.546  13.7718  4.33842  957260
0.547  13.7717  4.33834  957184
0.548  13.7717  4.33826  957107
0.549  13.7716  4.33818  957031
0.55  13.7715  4.3381  956954
0.551  13.7714  4.33802  956877
0.552  13.7713  4.33794  956801
0.553  13.7713  4.33786  956724
0.554  13.7712  4.33778  956648
0.555  13.7711  4.3377  956571
0.556  13.771  4.33762  956495
0.557  13.7709  4.33754  956418
0.558  13.7709  4.33746  956342
0.559  13.7708  4.33738  956265
0.56  13.7707  4.3373  956189
0.561  13.7706  4.33722  956112
0.562  13.7705  4.33714  956036
0.563  13.7705  4.33706  955959
0.564  13.7704  4.33698  955883
0.565  13.7703  4.3369  955806
0.566  13.7702  4.33682  955730
0.567  13.7701  4.33674  955653
0.568  13.7701  4.33666  955577
0.569  13.77  4.33658  955500
0.57  13.7699  4.3365  955424
0.571  13.7698  4.33642  955348
0.572  13.7697  4.33634  955271
0.573  13.7697  4.33626  955195
0.574  13.7696  4.33618  955118
0.575  13.7695  4.3361  955042
0.576  13.7694  4.33602  954966
0.577  13.7693  4.33594  954889
0.578  13.7693  4.33586  954813
0.579  13.7692  4.33578  954736
0.58  13.7691  4.3357  954660
0.581  13.769  4.33562  954584
0.582  13.7689  4.33554  954507
0.583  13.7689  4.33546  954431
0.584  13.7688  4.33538  954355
0.585  13.7687  4.3353  954278
0.586  13.7686  4.33522  954202
0.587  13.7685  4.33514  954126
0.588  13.7685  4.33506  954049
0.589  13.7684  4.33498  953973
0.59  13.7683  4.3349  953897
0.591  13.7682  4.33482  953820
0.592  13.7681  4.33474  953744
0.593  13.7681  4.33466  953668
0.594  13.768  4.33458  953591
0.595  13.7679  4.3345  953515
0.596  13.7678  4.33442  953439
0.597  13.7677  4.33434  953363
0.598  13.7677  4.33426  953286
0.599  13.7676  4.33418  953210
0.6  13.7675  4.3341  953134
0.601  13.7674  4.33402  953058
0.602  13.7673  4.33394  952981
0.603  13.7673  4.33386  952905
0.604  13.7672  4.33378  952829
0.605  13.7671  4.3337  952753
0.606  13.767  4.33362  952676
0.607  13.7669  4.33354  952600
0.608  13.7669  4.33346  952524
0.609  13.7668  4.33338  952448
0.61  13.7667  4.3333  952372
0.611  13.7666  4.33322  952295
0.612  13.7665  4.33314  952219
0.613  13.7665  4.33306  952143
0.614  13.7664  4.33298  952067
0.615  13.7663  4.3329  951991
0.616  13.7662  4.33282  951915
0.617  13.7661  4.33274  951838
0.618  13.7661  4.33266  951762
0.619  13.766  4.33258  951686
0.62  13.7659  4.3325  951610
0.621  13.7658  4.33242  951534
